corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,krf8.0,428,17279,0,493,1059,0
gdc,krf8.0,428,17279,0,1067,4016,0
gdc,krf8.0,428,17279,0,4023,5330,0
gdc,krf8.0,428,17279,0,5336,9289,0
gdc,krf8.0,428,17279,0,9295,9862,0
gdc,krf8.0,428,17279,0,9868,10574,0
gdc,krf8.0,428,17279,0,10580,12988,0
gdc,krf8.0,428,17279,0,12995,13915,0
gdc,krf8.0,428,17279,0,13921,15179,0
gdc,krf8.0,428,17279,0,15186,17279,0
gdc,krf8.0,17288,35631,0,17366,21519,0
gdc,krf8.0,17288,35631,0,21525,24494,0
gdc,krf8.0,17288,35631,0,24500,26795,0
gdc,krf8.0,17288,35631,0,26801,27286,0
gdc,krf8.0,17288,35631,0,27294,32063,0
gdc,krf8.0,17288,35631,0,32070,35631,0
gdc,krf8.0,35642,55311,0,35815,36947,0
gdc,krf8.0,35642,55311,0,36953,37767,0
gdc,krf8.0,35642,55311,0,37773,38404,0
gdc,krf8.0,35642,55311,0,38412,41748,0
gdc,krf8.0,35642,55311,0,41754,47267,0
gdc,krf8.0,35642,55311,0,47275,55311,0
