corpus,drama,figure_surface,figure_id,Gender,Age
gdc,swzz.0,Die Kurtisane,die_kurtisane,FEMALE,
gdc,swzz.0,Die zwei älteren Engel,zwei_aeltere_engel,UNKNOWN,
gdc,swzz.0,Teufel,teufel,MALE,
gdc,swzz.0,Ein Engel,ein_engel_1-2b,UNKNOWN,
gdc,swzz.0,Ein Engel,ein_engel_1-2i,UNKNOWN,
gdc,swzz.0,Ein Engel,ein_engel_1-2d,UNKNOWN,
gdc,swzz.0,Zweiter Edelmann,zweiter_edelmann,MALE,
gdc,swzz.0,Dritter Edelmann,dritter_edelmann,MALE,
gdc,swzz.0,Ein Engel,ein_engel_1-2a,UNKNOWN,
gdc,swzz.0,Maria Magdalena,maria_magdalena,FEMALE,
gdc,swzz.0,Ein Engel,ein_engel_1-2f,UNKNOWN,
gdc,swzz.0,Priester,priester,MALE,
gdc,swzz.0,Burcard,burcard,MALE,
gdc,swzz.0,Die Anwesenden (V/1),die_anwesenden,UNKNOWN,
gdc,swzz.0,Der Papst,der_papst,MALE,
gdc,swzz.0,Verschiedene Engel/Alle Engel (I/2),verschiedene_engel_alle_engel_1-2,UNKNOWN,
gdc,swzz.0,Maria,maria,FEMALE,
gdc,swzz.0,Erster Edelmann,erster_edelmann,MALE,
gdc,swzz.0,Don Giovanni,don_giovanni,MALE,
gdc,swzz.0,Ein Engel,ein_engel_1-2g,UNKNOWN,
gdc,swzz.0,Lesender Engel,lesender_engel,UNKNOWN,
gdc,swzz.0,Donna Sancia,donna_sancia,FEMALE,
gdc,swzz.0,Chorus der Apostel,chor_der_apostel,MALE,
gdc,swzz.0,Gott Vater,gott_vater,MALE,
gdc,swzz.0,Erster Engel,erster_engel,UNKNOWN,
gdc,swzz.0,Die Mädchen,die_maedchen,FEMALE,
gdc,swzz.0,Chor (mehrstimmiges Graduale),chor_mehrstimmiges_graduale,UNKNOWN,
gdc,swzz.0,Christus,christus,MALE,
gdc,swzz.0,Die Märtyrer,die_maertyrer,UNKNOWN,
gdc,swzz.0,Zweiter Engel,zweiter_engel,UNKNOWN,
gdc,swzz.0,Francesco Borgia,francesco_borgia,MALE,
gdc,swzz.0,Cherubim,cherubim,UNKNOWN,
gdc,swzz.0,Dritter Engel,dritter_engel,UNKNOWN,
gdc,swzz.0,Schlußgesang der Vesper,schlussgesang_der_vesper,UNKNOWN,
gdc,swzz.0,Ein Engel,ein_engel_1-2c,UNKNOWN,
gdc,swzz.0,Die vorauseilenden Engel/Die Engel/Die älteren Engel/Die jüngeren Engel (I/5),die_vorauseilenden_aelteren_juengeren_engel_1-5,UNKNOWN,
gdc,swzz.0,Ein Engel,ein_engel_1-2h,UNKNOWN,
gdc,swzz.0,Don Gioffre,don_gioffre,MALE,
gdc,swzz.0,Eines der Mädchen,eines_der_maedchen,FEMALE,
gdc,swzz.0,Bote,bote,MALE,
gdc,swzz.0,Rodrigo Borgia,rodrigo_borgia,MALE,
gdc,swzz.0,Ein Engel,ein_engel_1-2e,UNKNOWN,
gdc,swzz.0,Lucrezia,lucrezia,FEMALE,
gdc,swzz.0,Cesare,cesare,MALE,
