corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,x4vh.0,555,35681,0,571,4367,0
gdc,x4vh.0,555,35681,0,4374,8832,0
gdc,x4vh.0,555,35681,0,8839,18355,0
gdc,x4vh.0,555,35681,0,18362,25114,0
gdc,x4vh.0,555,35681,0,25121,29751,0
gdc,x4vh.0,555,35681,0,29758,35681,0
gdc,x4vh.0,35688,62746,0,35705,38088,0
gdc,x4vh.0,35688,62746,0,38095,39595,0
gdc,x4vh.0,35688,62746,0,39602,43082,0
gdc,x4vh.0,35688,62746,0,43090,47955,0
gdc,x4vh.0,35688,62746,0,47962,51380,0
gdc,x4vh.0,35688,62746,0,51387,56868,0
gdc,x4vh.0,35688,62746,0,56875,60317,0
gdc,x4vh.0,35688,62746,0,60324,62746,0
gdc,x4vh.0,62753,98784,0,62770,72460,0
gdc,x4vh.0,62753,98784,0,72467,82692,0
gdc,x4vh.0,62753,98784,0,82699,83792,0
gdc,x4vh.0,62753,98784,0,83799,98784,0
gdc,x4vh.0,98791,128351,0,98808,106221,0
gdc,x4vh.0,98791,128351,0,106228,107530,0
gdc,x4vh.0,98791,128351,0,107537,115139,0
gdc,x4vh.0,98791,128351,0,115146,120263,0
gdc,x4vh.0,98791,128351,0,120270,128351,0
gdc,x4vh.0,128358,152142,0,128375,129492,0
gdc,x4vh.0,128358,152142,0,129499,136824,0
gdc,x4vh.0,128358,152142,0,136831,143504,0
gdc,x4vh.0,128358,152142,0,143511,144295,0
gdc,x4vh.0,128358,152142,0,144302,145768,0
gdc,x4vh.0,128358,152142,0,145775,146375,0
gdc,x4vh.0,128358,152142,0,146382,151718,0
gdc,x4vh.0,128358,152142,0,151725,152142,0
