corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,kw8v.0,875,22346,0,1046,8196,0
gdc,kw8v.0,875,22346,0,8202,11937,0
gdc,kw8v.0,875,22346,0,11941,12383,0
gdc,kw8v.0,875,22346,0,12390,16633,0
gdc,kw8v.0,875,22346,0,16639,17893,0
gdc,kw8v.0,875,22346,0,17899,18779,0
gdc,kw8v.0,875,22346,0,18787,22346,0
gdc,kw8v.0,22354,37264,0,22496,24194,0
gdc,kw8v.0,22354,37264,0,24201,26909,0
gdc,kw8v.0,22354,37264,0,26915,27662,0
gdc,kw8v.0,22354,37264,0,27668,28951,0
gdc,kw8v.0,22354,37264,0,28955,29297,0
gdc,kw8v.0,22354,37264,0,29303,30516,0
gdc,kw8v.0,22354,37264,0,30522,37264,0
gdc,kw8v.0,37273,58683,0,37510,41117,0
gdc,kw8v.0,37273,58683,0,41124,41849,0
gdc,kw8v.0,37273,58683,0,41855,42265,0
gdc,kw8v.0,37273,58683,0,42271,43276,0
gdc,kw8v.0,37273,58683,0,43282,44223,0
gdc,kw8v.0,37273,58683,0,44230,47532,0
gdc,kw8v.0,37273,58683,0,47538,48569,0
gdc,kw8v.0,37273,58683,0,48575,50434,0
gdc,kw8v.0,37273,58683,0,50440,54968,0
gdc,kw8v.0,37273,58683,0,54974,57448,0
gdc,kw8v.0,37273,58683,0,57454,58683,0
