corpus,drama,figure_surface,figure_id,Gender,Age
gdc,vpvq.0,Erster Flieger,erster_flieger,MALE,
gdc,vpvq.0,Die dritte Kokotte,die_dritte_kokotte,FEMALE,
gdc,vpvq.0,Vierter Zuhörer,vierter_zuhoerer,MALE,
gdc,vpvq.0,Eine der drei Kokotten rechts (1),eine_der_drei_kokotten_rechts_1,FEMALE,
gdc,vpvq.0,Erster Liebhaber,erster_liebhaber,MALE,
gdc,vpvq.0,Sechster Flieger,sechster_flieger,MALE,
gdc,vpvq.0,Vierter Flieger,vierter_flieger,MALE,
gdc,vpvq.0,Siebenter Liebhaber,siebenter_liebhaber,MALE,
gdc,vpvq.0,Zweiter Zuhörer,zweiter_zuhoerer,MALE,
gdc,vpvq.0,Alle/Stimmen (Zuhörer und Vorlesende),alle_viele_stimmen,MALE,
gdc,vpvq.0,Die drei rechts,die_drei_rechts,FEMALE,
gdc,vpvq.0,Zweiter Liebhaber,zweiter_liebhaber,MALE,
gdc,vpvq.0,Vierter Liebhaber,vierter_liebhaber,MALE,
gdc,vpvq.0,Sechster Liebhaber,sechster_liebhaber,MALE,
gdc,vpvq.0,Erster Zuhörer,erster_zuhoerer,MALE,
gdc,vpvq.0,Erster Kritiker,erster_kritiker,MALE,
gdc,vpvq.0,Der Mäzen,der_maezen,MALE,
gdc,vpvq.0,Sechster Zuhörer,sechster_zuhoerer,MALE,
gdc,vpvq.0,Die Krankenschwester,die_krankenschwester,FEMALE,
gdc,vpvq.0,Zweiter Kritiker,zweiter_kritiker,MALE,
gdc,vpvq.0,Dritter Zuhörer,dritter_zuhoerer,MALE,
gdc,vpvq.0,Die Mutter,die_mutter,FEMALE,
gdc,vpvq.0,Erster Vorlesender,erster_vorlesender,MALE,
gdc,vpvq.0,Fünfter Zuhörer,fuenfter_zuhoerer,MALE,
gdc,vpvq.0,Zweiter Vorlesender,zweiter_vorlesender,MALE,
gdc,vpvq.0,Die Rote,die_rote,FEMALE,
gdc,vpvq.0,Fünfter Flieger,fuenfter_flieger,MALE,
gdc,vpvq.0,Dritter Liebhaber,dritter_liebhaber,MALE,
gdc,vpvq.0,Der Vater,der_vater,MALE,
gdc,vpvq.0,Dritter Vorlesender,dritter_vorlesender,MALE,
gdc,vpvq.0,Siebenter Zuhörer,siebenter_zuhoerer,MALE,
gdc,vpvq.0,Der Kellner,der_kellner,MALE,
gdc,vpvq.0,Zehnter Zuhörer,zehnter_zuhoerer,MALE,
gdc,vpvq.0,Eine zweite der Angekommenen,eine_zweite_der_angekommenen,FEMALE,
gdc,vpvq.0,Eine der drei Kokotten rechts (2),eine_der_drei_kokotten_rechts_2,FEMALE,
gdc,vpvq.0,Die Schwester,die_schwester,FEMALE,
gdc,vpvq.0,Dritter Flieger,dritter_flieger,MALE,
gdc,vpvq.0,Die vierte Kokotte,die_vierte_kokotte,FEMALE,
gdc,vpvq.0,Achter Liebhaber,achter_liebhaber,MALE,
gdc,vpvq.0,Neunter Zuhörer,neunter_zuhoerer,MALE,
gdc,vpvq.0,Die Erscheinung des Mannes,die_erscheinung_des_mannes,MALE,
gdc,vpvq.0,Die Erscheinung der ersten Frau,die_erscheinung_der_ersten_frau,FEMALE,
gdc,vpvq.0,Die Gestalt des Dichters,die_gestalt_des_dichters,MALE,
gdc,vpvq.0,Der Dichter/Der Sohn/Der Bruder/Der Jüngling,dichter_sohn_bruder_juengling,MALE,
gdc,vpvq.0,Die erste Kokotte,die_erste_kokotte,FEMALE,
gdc,vpvq.0,Das Mädchen,das_maedchen,FEMALE,
gdc,vpvq.0,Achter Zuhörer,achter_zuhoerer,MALE,
gdc,vpvq.0,Fünfter Liebhaber,fuenfter_liebhaber,MALE,
gdc,vpvq.0,Eine der Angekommenen,eine_der_angekommenen,FEMALE,
gdc,vpvq.0,Dritter Kritiker,dritter_kritiker,MALE,
gdc,vpvq.0,Zweiter Flieger,zweiter_flieger,MALE,
gdc,vpvq.0,Die Liebhaber,die_liebhaber,MALE,
gdc,vpvq.0,Die Kokotten,die_kokotten,FEMALE,
gdc,vpvq.0,Die Lange,die_lange,FEMALE,
gdc,vpvq.0,Der ältere Freund,der_aeltere_freund,MALE,
gdc,vpvq.0,Die zweite Kokotte,die_zweite_kokotte,FEMALE,
gdc,vpvq.0,Die Erscheinung der zweiten Frau,die_erscheinung_der_zweiten_frau,FEMALE,
