corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,pkhg.0,clown_ambrois,11,
gdc,pkhg.0,diener_franz,7,
gdc,pkhg.0,ein_zweiter_clown,16,
gdc,pkhg.0,clown_odebrecht,0,
gdc,pkhg.0,vater_buntschuh,5,
gdc,pkhg.0,der_sekretaer,8,
gdc,pkhg.0,stimme_eines_stallmeisters,15,
gdc,pkhg.0,luisa,3,
gdc,pkhg.0,der_arzt,17,
gdc,pkhg.0,ein_anderer_stallmeister_3-16c,21,
gdc,pkhg.0,ein_anderer_stallmeister_3-16a,19,
gdc,pkhg.0,mutter_buntschuh,6,
gdc,pkhg.0,der_herr,13,
gdc,pkhg.0,ein_anderer_stallmeister_3-16d,22,
gdc,pkhg.0,ein_anderer_stallmeister_3-16b,20,
gdc,pkhg.0,tobias_buntschuh,9,
gdc,pkhg.0,die_dame,14,
gdc,pkhg.0,ein_stallmeister_1-2,2,
gdc,pkhg.0,radiana,1,
gdc,pkhg.0,ein_zirkusdiener,18,
gdc,pkhg.0,der_stallmeister_3-5_bis_3-16,12,
gdc,pkhg.0,ein_clown_3-1,10,
gdc,pkhg.0,clownstimmen,23,
gdc,pkhg.0,wendelborn,4,
