corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,ndmr.0,404,18733,0,781,1877,0
gdc,ndmr.0,404,18733,0,1883,3647,0
gdc,ndmr.0,404,18733,0,3654,5197,0
gdc,ndmr.0,404,18733,0,5204,8984,0
gdc,ndmr.0,404,18733,0,8992,13220,0
gdc,ndmr.0,404,18733,0,13226,18733,0
gdc,ndmr.0,18742,37212,0,19256,21469,0
gdc,ndmr.0,18742,37212,0,21476,23549,0
gdc,ndmr.0,18742,37212,0,23558,34412,0
gdc,ndmr.0,18742,37212,0,34419,35421,0
gdc,ndmr.0,18742,37212,0,35428,37212,0
gdc,ndmr.0,37221,60279,0,37719,39099,0
gdc,ndmr.0,37221,60279,0,39107,41259,0
gdc,ndmr.0,37221,60279,0,41265,42367,0
gdc,ndmr.0,37221,60279,0,42373,43379,0
gdc,ndmr.0,37221,60279,0,43385,50438,0
gdc,ndmr.0,37221,60279,0,50446,54008,0
gdc,ndmr.0,37221,60279,0,54014,60279,0
