corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,psxj.0,mehrere_ritter_8,34,
gdc,psxj.0,ein_anderer_ritter_6,24,
gdc,psxj.0,zweiter_maure,2,
gdc,psxj.0,zuleima,6,
gdc,psxj.0,dritter_maure,3,
gdc,psxj.0,der_alte,20,
gdc,psxj.0,almansor,0,
gdc,psxj.0,ein_ritter_6,22,
gdc,psxj.0,don_diego,21,
gdc,psxj.0,fuenfter_ritter_6,27,
gdc,psxj.0,die_dame_6,28,
gdc,psxj.0,der_chor,31,
gdc,psxj.0,eine_andre_stimme,9,
gdc,psxj.0,ihr_ritter_3a,14,
gdc,psxj.0,ein_teil_der_gaeste_alle,32,
gdc,psxj.0,hassan,4,
gdc,psxj.0,seine_dame_3,12,
gdc,psxj.0,aly,7,
gdc,psxj.0,der_erste_3b,15,
gdc,psxj.0,einige_ritter_andre_ritter_alle_ritter_6,33,
gdc,psxj.0,der_harfenspieler,29,
gdc,psxj.0,don_enrique,5,
gdc,psxj.0,pedrillo,8,
gdc,psxj.0,der_andre_ritter_3c,18,
gdc,psxj.0,dritter_ritter_6,25,
gdc,psxj.0,der_eine_ritter_3c,17,
gdc,psxj.0,erster_maure,1,
gdc,psxj.0,eine_dritte_stimme,10,
gdc,psxj.0,ein_ritter_8,30,
gdc,psxj.0,erster_ritter_3a,11,
gdc,psxj.0,vierter_ritter_6,26,
gdc,psxj.0,der_abt,23,
gdc,psxj.0,eine_andre_dame_3,13,
gdc,psxj.0,der_zweite_3b,16,
gdc,psxj.0,ein_junger_fiedler,19,
