corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qd6w.0,vinzenz,1,
gdc,qd6w.0,crescence,3,
gdc,qd6w.0,hechingen,17,
gdc,qd6w.0,antoinette,12,
gdc,qd6w.0,huberta,13,
gdc,qd6w.0,neugebauer,4,
gdc,qd6w.0,altenwyl,8,
gdc,qd6w.0,agathe,5,
gdc,qd6w.0,hans_karl,2,
gdc,qd6w.0,kammerdiener,15,
gdc,qd6w.0,nanni,14,
gdc,qd6w.0,helene,9,
gdc,qd6w.0,der_beruehmte_mann,11,
gdc,qd6w.0,diener,16,
gdc,qd6w.0,neuhoff,7,
gdc,qd6w.0,stani,6,
gdc,qd6w.0,edine,10,
gdc,qd6w.0,lukas,0,
