corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
gdc,v1sm.0,Jon,de,August Wilhelm Schlegel,118607960,,,0,0,0,0
