corpus,drama,figure_surface,figure_id,Gender,Age
gdc,jn73.0,LUX,lux,,
gdc,jn73.0,FINSTERBERG,finsterberg,,
gdc,jn73.0,HELL,hell,,
gdc,jn73.0,WIRT,wirt,,
gdc,jn73.0,WIRTIN,wirtin,,
gdc,jn73.0,HANNSL,hannsl,,
gdc,jn73.0,WALLFAHRERCHOR,wallfahrerchor,,
gdc,jn73.0,HOCHZEITSREIGEN,hochzeitsreigen,,
gdc,jn73.0,SCHULMEISTER,schulmeister,,
gdc,jn73.0,MICHEL,michel,,
gdc,jn73.0,LOISL,loisl,,
gdc,jn73.0,CHOR,chor,,
gdc,jn73.0,HOCHZEITSCHOR,hochzeitschor,,
gdc,jn73.0,SEPP,sepp,,
gdc,jn73.0,ANNERL,annerl,,
gdc,jn73.0,VETTER,vetter,,
gdc,jn73.0,BRIGITTE,brigitte,,
gdc,jn73.0,EINIGE BAUERN,einige_bauern,,
gdc,jn73.0,BAUERN,bauern,,
gdc,jn73.0,JUNGE BURSCHEN,junge_burschen,,
gdc,jn73.0,EIN ALTER BAUER,ein_alter_bauer,,
gdc,jn73.0,MEHRERE ALTE BAUERN,mehrere_alte_bauern,,
gdc,jn73.0,Der Pfarrer von Kirchfeld,de,"Anzengruber, Ludwig",11850357X,,,1869,1871,1870,0
