corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,jn65.0,481,54707,0,1001,2002,0
gdc,jn65.0,481,54707,0,2010,16813,0
gdc,jn65.0,481,54707,0,16820,18277,0
gdc,jn65.0,481,54707,0,18284,25230,0
gdc,jn65.0,481,54707,0,25237,26836,0
gdc,jn65.0,481,54707,0,26844,30174,0
gdc,jn65.0,481,54707,0,30181,33788,0
gdc,jn65.0,481,54707,0,33792,39297,0
gdc,jn65.0,481,54707,0,39304,47857,0
gdc,jn65.0,481,54707,0,47865,54707,0
gdc,jn65.0,54715,110767,0,55158,58511,0
gdc,jn65.0,54715,110767,0,58518,61457,0
gdc,jn65.0,54715,110767,0,61464,80101,0
gdc,jn65.0,54715,110767,0,80108,86638,0
gdc,jn65.0,54715,110767,0,86643,87139,0
gdc,jn65.0,54715,110767,0,87146,93143,0
gdc,jn65.0,54715,110767,0,93150,94441,0
gdc,jn65.0,54715,110767,0,94448,103197,0
gdc,jn65.0,54715,110767,0,103204,106723,0
gdc,jn65.0,54715,110767,0,106727,110767,0
gdc,jn65.0,110776,135702,0,111134,114276,0
gdc,jn65.0,110776,135702,0,114283,122901,0
gdc,jn65.0,110776,135702,0,122905,124424,0
gdc,jn65.0,110776,135702,0,124431,126082,0
gdc,jn65.0,110776,135702,0,126089,133856,0
gdc,jn65.0,110776,135702,0,133862,135702,0
