corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,pkh4.0,503,22922,0,712,1955,0
gdc,pkh4.0,503,22922,0,1961,3709,0
gdc,pkh4.0,503,22922,0,3715,16178,0
gdc,pkh4.0,503,22922,0,16184,19486,0
gdc,pkh4.0,503,22922,0,19492,22922,0
gdc,pkh4.0,22930,46898,0,23248,23652,0
gdc,pkh4.0,22930,46898,0,23659,33904,0
gdc,pkh4.0,22930,46898,0,33912,34314,0
gdc,pkh4.0,22930,46898,0,34320,46898,0
gdc,pkh4.0,46906,78230,0,47125,49151,0
gdc,pkh4.0,46906,78230,0,49157,49835,0
gdc,pkh4.0,46906,78230,0,49842,51433,0
gdc,pkh4.0,46906,78230,0,51441,52667,0
gdc,pkh4.0,46906,78230,0,52675,55007,0
gdc,pkh4.0,46906,78230,0,55014,56481,0
gdc,pkh4.0,46906,78230,0,56488,61570,0
gdc,pkh4.0,46906,78230,0,61576,62983,0
gdc,pkh4.0,46906,78230,0,62989,68336,0
gdc,pkh4.0,46906,78230,0,68342,69009,0
gdc,pkh4.0,46906,78230,0,69015,69775,0
gdc,pkh4.0,46906,78230,0,69782,75269,0
gdc,pkh4.0,46906,78230,0,75275,76008,0
gdc,pkh4.0,46906,78230,0,76016,78230,0
gdc,pkh4.0,78238,106057,0,78628,80729,0
gdc,pkh4.0,78238,106057,0,80735,81061,0
gdc,pkh4.0,78238,106057,0,81065,83109,0
gdc,pkh4.0,78238,106057,0,83115,83702,0
gdc,pkh4.0,78238,106057,0,83708,85017,0
gdc,pkh4.0,78238,106057,0,85024,85808,0
gdc,pkh4.0,78238,106057,0,85814,86294,0
gdc,pkh4.0,78238,106057,0,86300,93179,0
gdc,pkh4.0,78238,106057,0,93185,93670,0
gdc,pkh4.0,78238,106057,0,93676,95425,0
gdc,pkh4.0,78238,106057,0,95432,95532,0
gdc,pkh4.0,78238,106057,0,95536,99209,0
gdc,pkh4.0,78238,106057,0,99215,99467,0
gdc,pkh4.0,78238,106057,0,99474,100052,0
gdc,pkh4.0,78238,106057,0,100058,100319,0
gdc,pkh4.0,78238,106057,0,100323,101232,0
gdc,pkh4.0,78238,106057,0,101239,102463,0
gdc,pkh4.0,78238,106057,0,102469,102670,0
gdc,pkh4.0,78238,106057,0,102678,103315,0
gdc,pkh4.0,78238,106057,0,103322,105305,0
gdc,pkh4.0,78238,106057,0,105311,106057,0
gdc,pkh4.0,106065,122259,0,106799,107736,0
gdc,pkh4.0,106065,122259,0,107743,108954,0
gdc,pkh4.0,106065,122259,0,108961,110543,0
gdc,pkh4.0,106065,122259,0,110549,111061,0
gdc,pkh4.0,106065,122259,0,111067,111969,0
gdc,pkh4.0,106065,122259,0,111975,112365,0
gdc,pkh4.0,106065,122259,0,112372,119152,0
gdc,pkh4.0,106065,122259,0,119159,119803,0
gdc,pkh4.0,106065,122259,0,119810,120263,0
gdc,pkh4.0,106065,122259,0,120271,122259,0
