corpus,drama,figure_surface,figure_id,Gender,Age
gdc,jn6r.0,ERSTER SCHREIBER,erster_schreiber,,
gdc,jn6r.0,ZWEITER SCHREIBER,zweiter_schreiber,,
gdc,jn6r.0,DIE ANDEREN,die_anderen,,
gdc,jn6r.0,SCHRAUBER,schrauber,,
gdc,jn6r.0,FÄHNLEIN,fähnlein,,
gdc,jn6r.0,HERMINE,hermine,,
gdc,jn6r.0,ZÄNKER,zänker,,
gdc,jn6r.0,DOKTOR HAMMER,doktor_hammer,,
gdc,jn6r.0,ALWINE,alwine,,
gdc,jn6r.0,EIN TEIL DER GESELLSCHAFT,ein_teil_der_gesellschaft,,
gdc,jn6r.0,DIE ANDERN,die_andern,,
gdc,jn6r.0,ROST,rost,,
gdc,jn6r.0,RELLMANN,rellmann,,
gdc,jn6r.0,SEITZER,seitzer,,
gdc,jn6r.0,FRAU SEITZER,frau_seitzer,,
gdc,jn6r.0,TATERL,taterl,,
gdc,jn6r.0,FRAU XANDL,frau_xandl,,
gdc,jn6r.0,ARBEITER,arbeiter,,
gdc,jn6r.0,BURSCHE,bursche,,
gdc,jn6r.0,SEIN WEIB,sein_weib,,
gdc,jn6r.0,ADALGISE,adalgise,,
gdc,jn6r.0,FRAU HOLLER,frau_holler,,
gdc,jn6r.0,THOMAS,thomas,,
gdc,jn6r.0,DIENSTMANN,dienstmann,,
gdc,jn6r.0,EIN STROLCH,ein_strolch,,
gdc,jn6r.0,FLORIAN,florian,,
gdc,jn6r.0,ALTE HAMMER,alte_hammer,,
gdc,jn6r.0,JETTE,jette,,
