corpus,drama,figure_surface,figure_id,Gender,Age
gdc,pvxk.0,Gordon,gordon,MALE,
gdc,pvxk.0,Erster Bojar,erster_bojar,MALE,
gdc,pvxk.0,Ménschikof,menschikof,MALE,
gdc,pvxk.0,Tolstoí,tolstoi,MALE,
gdc,pvxk.0,Afróssja,afrossja,FEMALE,
gdc,pvxk.0,Glébof,glebof,MALE,
gdc,pvxk.0,Afanássjitsch,afanassjitsch,MALE,
gdc,pvxk.0,Offizier,offizier,MALE,
gdc,pvxk.0,Mehrere/Viele/Alle (II. Akt),mehrere_viele_alle_2,MALE,
gdc,pvxk.0,Mons,mons,MALE,
gdc,pvxk.0,Die Alten,die_alten,MALE,
gdc,pvxk.0,Alexéj,alexej,MALE,
gdc,pvxk.0,Der Alte,der_alte,MALE,
gdc,pvxk.0,Katharina,katharina,FEMALE,
gdc,pvxk.0,Dritter Bojar,dritter_bojar,MALE,
gdc,pvxk.0,Iwánuschka,iwanuschka,MALE,
gdc,pvxk.0,Awdótja,awdotja,FEMALE,
gdc,pvxk.0,Dolgorúki,dolgoruki,MALE,
gdc,pvxk.0,Erster Diener,erster_diener,MALE,
gdc,pvxk.0,Kammerdiener,kammerdiener,MALE,
gdc,pvxk.0,Zweiter Diener,zweiter_diener,MALE,
gdc,pvxk.0,Dritter Diener,dritter_diener,MALE,
gdc,pvxk.0,Soldat,soldat,MALE,
gdc,pvxk.0,Zweiter Bojar,zweiter_bojar,MALE,
gdc,pvxk.0,Alle (III. Akt),alle_3,UNKNOWN,
gdc,pvxk.0,Abrám,abram,MALE,
gdc,pvxk.0,Costa,costa,MALE,
gdc,pvxk.0,Kíkin,kikin,MALE,
gdc,pvxk.0,Peter,peter,MALE,
