corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,q4j5.0,dritter_buerger,17,
gdc,q4j5.0,gneisenau,8,
gdc,q4j5.0,zweite_ordonnanz,25,
gdc,q4j5.0,offizier_5-9a,22,
gdc,q4j5.0,heinrich,2,
gdc,q4j5.0,gefreiter,6,
gdc,q4j5.0,rose,0,
gdc,q4j5.0,grueneberg,10,
gdc,q4j5.0,schroeder,11,
gdc,q4j5.0,vierter_buerger,18,
gdc,q4j5.0,nettelbeck,4,
gdc,q4j5.0,offizier_5-9b,23,
gdc,q4j5.0,die_andern,29,
gdc,q4j5.0,rector_zipfel,13,
gdc,q4j5.0,weber,19,
gdc,q4j5.0,geertz,12,
gdc,q4j5.0,wuerges,7,
gdc,q4j5.0,mutter,3,
gdc,q4j5.0,die_buerger_2-3_bis_2-6,27,
gdc,q4j5.0,arndt,5,
gdc,q4j5.0,erster_buerger,15,
gdc,q4j5.0,dritte_ordonnanz,26,
gdc,q4j5.0,bruennow,1,
gdc,q4j5.0,zweiter_buerger,16,
gdc,q4j5.0,soldat,14,
gdc,q4j5.0,erste_ordonnanz,24,
gdc,q4j5.0,buerger_3-9,28,
gdc,q4j5.0,steinmetz,21,
gdc,q4j5.0,kellermeister,9,
gdc,q4j5.0,offizier_4-3,20,
