corpus,drama,figure_surface,figure_id,Gender,Age
gdc,rjh9.0,Der andere Bediente,der_andere_bediente,MALE,
gdc,rjh9.0,Der Wirt,der_wirt,MALE,
gdc,rjh9.0,Major von Tellheim,von_tellheim,MALE,
gdc,rjh9.0,Der Feldjäger,der_feldjaeger,MALE,
gdc,rjh9.0,Riccaut,riccaut,MALE,
gdc,rjh9.0,Just,just,MALE,
gdc,rjh9.0,Der eine Bediente,der_eine_bediente,MALE,
gdc,rjh9.0,Graf von Bruchsall,der_graf,MALE,
gdc,rjh9.0,Franziska,franziska,FEMALE,
gdc,rjh9.0,Minna von Barnhelm,das_fraeulein,FEMALE,
gdc,rjh9.0,Eine Dame in Trauer,die_dame,FEMALE,
gdc,rjh9.0,Paul Werner,paul_werner,MALE,
gdc,rjh9.0,Der Bediente,der_bediente,MALE,
