corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,qhwd.0,772,34381,0,772,34381,0
gdc,qhwd.0,34394,70024,0,34394,70024,0
gdc,qhwd.0,70038,103052,0,70038,103052,0
gdc,qhwd.0,103065,133319,0,103065,133319,0
gdc,qhwd.0,133333,148366,0,133333,148366,0
