corpus,drama,figure_surface,figure_id,Gender,Age
gdc,pmfw.0,ODOWALSKY,odowalsky,,
gdc,pmfw.0,PONIATOWSKY,poniatowsky,,
gdc,pmfw.0,GREGORY,gregory,,
gdc,pmfw.0,MASCHINKA,maschinka,,
gdc,pmfw.0,DEMETRIUS,demetrius,,
gdc,pmfw.0,MARINA,marina,,
gdc,pmfw.0,MNICZEK,mniczek,,
gdc,pmfw.0,LEGAT,legat,,
gdc,pmfw.0,STIMMEN,stimmen_vorspiel,,
gdc,pmfw.0,BASMANOW,basmanow,,
gdc,pmfw.0,MSTISLAWSKI,mstislawski,,
gdc,pmfw.0,SCHUISKOI,schuiskoi,,
gdc,pmfw.0,BORIS,boris,,
gdc,pmfw.0,HIOB,hiob,,
gdc,pmfw.0,ÄBTISSIN,äbtissin,,
gdc,pmfw.0,MARFA,marfa,,
gdc,pmfw.0,LAIENSCHWESTER,laienschwester,,
gdc,pmfw.0,OTREPIEP,otrepiep,,
gdc,pmfw.0,ADJUTANT,adjutant,,
gdc,pmfw.0,BÜRGERMEISTER,bürgermeister,,
gdc,pmfw.0,RURIK,rurik,,
gdc,pmfw.0,OSSIP,ossip,,
gdc,pmfw.0,PETROWITSCH,petrowitsch,,
gdc,pmfw.0,BARBARA,barbara,,
gdc,pmfw.0,SOLDAT,soldat,,
gdc,pmfw.0,KÜSTER,küster,,
gdc,pmfw.0,VOLK,volk,,
gdc,pmfw.0,Stimmen,stimmen,,
