corpus,drama,figure_surface,figure_id,Gender,Age
gdc,11g68.0,Tirolerin,tirolerin,FEMALE,
gdc,11g68.0,Doktor,doktor,MALE,
gdc,11g68.0,Schweinemetzger,schweinemetzger,MALE,
gdc,11g68.0,Ahasverus,ahasverus,MALE,
gdc,11g68.0,Zigeunerhauptmann,zigeunerhauptmann,MALE,
gdc,11g68.0,Schattenspielmann,schattenspielmann,MALE,
gdc,11g68.0,Hanswurst,hanswurst,MALE,
gdc,11g68.0,Pfarrer,pfarrer,MALE,
gdc,11g68.0,Nürnberger,nuernberger,MALE,
gdc,11g68.0,Zigeunerbursch,zigeunerbursch,MALE,
gdc,11g68.0,Wagenschmiermann,wagenschmiermann,MALE,
gdc,11g68.0,Tiroler,tiroler,MALE,
gdc,11g68.0,Zitherspielbub,zitherspielbub,MALE,
gdc,11g68.0,Fräulein,fraeulein,FEMALE,
gdc,11g68.0,Bauer,bauer,MALE,
gdc,11g68.0,Amtmännin,amtmaennin,FEMALE,
gdc,11g68.0,Bänkelsänger,baenkelsaenger,MALE,
gdc,11g68.0,Milchmädchen,milchmaedchen,FEMALE,
gdc,11g68.0,Pfefferkuchenmädchen,pfefferkuchenmaedchen,FEMALE,
gdc,11g68.0,Gouvernante,gouvernante,FEMALE,
gdc,11g68.0,Marmotte,marmotte,MALE,
gdc,11g68.0,Haman,haman,MALE,
gdc,11g68.0,Lichtputzer,lichtputzer,MALE,
gdc,11g68.0,Marktschreier,marktschreier,MALE,
gdc,11g68.0,Ochsenhändler,ochsenhaendler,MALE,
gdc,11g68.0,Amtmann,amtmann,MALE,
gdc,11g68.0,Mardochai,mardochai,MALE,
gdc,11g68.0,Esther,esther,FEMALE,
gdc,11g68.0,Bedienter,bedienter,MALE,
