corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,nkdq.0,6438,23277,0,6452,7719,0
gdc,nkdq.0,6438,23277,0,7727,15150,0
gdc,nkdq.0,6438,23277,0,15158,16335,0
gdc,nkdq.0,6438,23277,0,16342,20287,0
gdc,nkdq.0,6438,23277,0,20294,23277,0
gdc,nkdq.0,23284,66418,0,23299,25072,0
gdc,nkdq.0,23284,66418,0,25079,29064,0
gdc,nkdq.0,23284,66418,0,29071,29340,0
gdc,nkdq.0,23284,66418,0,29347,32063,0
gdc,nkdq.0,23284,66418,0,32070,35131,0
gdc,nkdq.0,23284,66418,0,35137,35993,0
gdc,nkdq.0,23284,66418,0,36000,37418,0
gdc,nkdq.0,23284,66418,0,37426,44229,0
gdc,nkdq.0,23284,66418,0,44237,44863,0
gdc,nkdq.0,23284,66418,0,44870,51979,0
gdc,nkdq.0,23284,66418,0,51986,57833,0
gdc,nkdq.0,23284,66418,0,57840,60308,0
gdc,nkdq.0,23284,66418,0,60316,66418,0
gdc,nkdq.0,66425,88221,0,66440,68418,0
gdc,nkdq.0,66425,88221,0,68425,69267,0
gdc,nkdq.0,66425,88221,0,69272,69736,0
gdc,nkdq.0,66425,88221,0,69745,71818,0
gdc,nkdq.0,66425,88221,0,71824,75511,0
gdc,nkdq.0,66425,88221,0,75518,80580,0
gdc,nkdq.0,66425,88221,0,80587,83544,0
gdc,nkdq.0,66425,88221,0,83550,84201,0
gdc,nkdq.0,66425,88221,0,84205,86982,0
gdc,nkdq.0,66425,88221,0,86991,88221,0
