corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,t96r.0,1055,56846,0,1071,4911,0
gdc,t96r.0,1055,56846,0,4918,12205,0
gdc,t96r.0,1055,56846,0,12211,14187,0
gdc,t96r.0,1055,56846,0,14194,18935,0
gdc,t96r.0,1055,56846,0,18942,21044,0
gdc,t96r.0,1055,56846,0,21051,25814,0
gdc,t96r.0,1055,56846,0,25820,36456,0
gdc,t96r.0,1055,56846,0,36462,37767,0
gdc,t96r.0,1055,56846,0,37774,43376,0
gdc,t96r.0,1055,56846,0,43383,46168,0
gdc,t96r.0,1055,56846,0,46174,49818,0
gdc,t96r.0,1055,56846,0,49824,56846,0
gdc,t96r.0,56852,100333,0,56869,58519,0
gdc,t96r.0,56852,100333,0,58526,61751,0
gdc,t96r.0,56852,100333,0,61758,67068,0
gdc,t96r.0,56852,100333,0,67075,72744,0
gdc,t96r.0,56852,100333,0,72750,73449,0
gdc,t96r.0,56852,100333,0,73456,76826,0
gdc,t96r.0,56852,100333,0,76833,78798,0
gdc,t96r.0,56852,100333,0,78805,81808,0
gdc,t96r.0,56852,100333,0,81815,89764,0
gdc,t96r.0,56852,100333,0,89772,100333,0
