corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qkmh.0,Marquis de Valiere,marquis,MALE,
gdc,qkmh.0,Bedienter,bedienter,MALE,
gdc,qkmh.0,Horfmann,horfmann,MALE,
gdc,qkmh.0,Gräfin,graefin,FEMALE,
gdc,qkmh.0,Neurath,neurath,MALE,
gdc,qkmh.0,Graf Warbing,graf,MALE,
gdc,qkmh.0,Dominique Vater,dominique_vater,MALE,
gdc,qkmh.0,Der kleine Dominique,das_kind,MALE,
gdc,qkmh.0,Die Bauern,die_bauern,UNKNOWN,
gdc,qkmh.0,Etliche,etliche,UNKNOWN,
gdc,qkmh.0,Gärtner,gaertner,MALE,
gdc,qkmh.0,Dominique Sohn,dominique_sohn,MALE,
gdc,qkmh.0,Madam Dominique,madam_dominique,FEMALE,
gdc,qkmh.0,Delomer,delomer,MALE,
gdc,qkmh.0,Schulz,schulz,MALE,
