corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x9jv.0,GEISTERCHOR,geisterchor,,
gdc,x9jv.0,VAMPYRMEISTER,vampyrmeister,,
gdc,x9jv.0,RUTHWEN,ruthwen,,
gdc,x9jv.0,JANTHE,janthe,,
gdc,x9jv.0,BERKLEY,berkley,,
gdc,x9jv.0,EIN DIENER,ein_diener,,
gdc,x9jv.0,AUBRY,aubry,,
gdc,x9jv.0,RUTHWENS,ruthwens,,
gdc,x9jv.0,MALWINA,malwina,,
gdc,x9jv.0,DAVENAUT,davenaut,,
gdc,x9jv.0,GEORGE,george,,
gdc,x9jv.0,ALLE LANDLEUTE,alle_landleute,,
gdc,x9jv.0,ALLE JÄGER,alle_jäger,,
gdc,x9jv.0,VIER PAAR LANDLEUTE,vier_paar_landleute,,
gdc,x9jv.0,CHOR DER JÄGER UND LANDLEUTE,chor_der_jäger_und_landleute,,
gdc,x9jv.0,CHOR DER TÄNZER,chor_der_tänzer,,
gdc,x9jv.0,CHOR DER TRINKER,chor_der_trinker,,
gdc,x9jv.0,ALLGEMEINER CHOR,allgemeiner_chor,,
gdc,x9jv.0,GADSHILL,gadshill,,
gdc,x9jv.0,BLUNT,blunt,,
gdc,x9jv.0,SCROP,scrop,,
gdc,x9jv.0,PERTH,perth,,
gdc,x9jv.0,FRAU BLUNT,frau_blunt,,
gdc,x9jv.0,EMMY,emmy,,
gdc,x9jv.0,GREEN,green,,
gdc,x9jv.0,DIE MÄDCHEN,die_mädchen,,
gdc,x9jv.0,CHOR DER GÄSTE,chor_der_gäste,,
gdc,x9jv.0,HAUSHOFMEISTER,haushofmeister,,
gdc,x9jv.0,Der Vampyr,de,"Wohlbrück, Wilhelm August",124953271,,,0,0,1828,0
