corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,qfxf.0,3933,55491,0,3990,12083,0
gdc,qfxf.0,3933,55491,0,12090,19122,0
gdc,qfxf.0,3933,55491,0,19129,22833,0
gdc,qfxf.0,3933,55491,0,22841,23670,0
gdc,qfxf.0,3933,55491,0,23677,27303,0
gdc,qfxf.0,3933,55491,0,27310,31752,0
gdc,qfxf.0,3933,55491,0,31760,38222,0
gdc,qfxf.0,3933,55491,0,38229,47288,0
gdc,qfxf.0,3933,55491,0,47295,52732,0
gdc,qfxf.0,3933,55491,0,52739,53114,0
gdc,qfxf.0,3933,55491,0,53119,55491,0
gdc,qfxf.0,55500,85730,0,55697,58182,0
gdc,qfxf.0,55500,85730,0,58189,62103,0
gdc,qfxf.0,55500,85730,0,62110,62505,0
gdc,qfxf.0,55500,85730,0,62512,67598,0
gdc,qfxf.0,55500,85730,0,67605,68339,0
gdc,qfxf.0,55500,85730,0,68347,69053,0
gdc,qfxf.0,55500,85730,0,69060,70951,0
gdc,qfxf.0,55500,85730,0,70958,73533,0
gdc,qfxf.0,55500,85730,0,73539,75977,0
gdc,qfxf.0,55500,85730,0,75983,77861,0
gdc,qfxf.0,55500,85730,0,77867,78142,0
gdc,qfxf.0,55500,85730,0,78150,79382,0
gdc,qfxf.0,55500,85730,0,79390,81458,0
gdc,qfxf.0,55500,85730,0,81464,85730,0
gdc,qfxf.0,85739,121079,0,86043,87829,0
gdc,qfxf.0,85739,121079,0,87836,88651,0
gdc,qfxf.0,85739,121079,0,88658,91477,0
gdc,qfxf.0,85739,121079,0,91484,92746,0
gdc,qfxf.0,85739,121079,0,92752,94055,0
gdc,qfxf.0,85739,121079,0,94059,95434,0
gdc,qfxf.0,85739,121079,0,95441,95981,0
gdc,qfxf.0,85739,121079,0,95988,102603,0
gdc,qfxf.0,85739,121079,0,102611,105463,0
gdc,qfxf.0,85739,121079,0,105470,107855,0
gdc,qfxf.0,85739,121079,0,107862,108647,0
gdc,qfxf.0,85739,121079,0,108654,113935,0
gdc,qfxf.0,85739,121079,0,113943,116909,0
gdc,qfxf.0,85739,121079,0,116916,119598,0
gdc,qfxf.0,85739,121079,0,119605,121079,0
