corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x8mw.0,Gracchus,gracchus,MALE,
gdc,x8mw.0,Agricola,agricola,MALE,
gdc,x8mw.0,Opimius,opimius,MALE,
gdc,x8mw.0,Cornelia,cornelia,FEMALE,
gdc,x8mw.0,Scipio,scipio,MALE,
gdc,x8mw.0,Carbo,carbo,MALE,
gdc,x8mw.0,Drusus,drusus,MALE,
gdc,x8mw.0,Euporus,euporus,MALE,
gdc,x8mw.0,Metellus,metellus,MALE,
gdc,x8mw.0,Senat/Die Senatoren,senat_senatoren,MALE,
gdc,x8mw.0,Pomponius,pomponius,MALE,
gdc,x8mw.0,Lictor (III. Aufzug),lictor_3,MALE,
gdc,x8mw.0,Volk/Volkshaufe,volk,UNKNOWN,
gdc,x8mw.0,Lätorius,laetorius,MALE,
gdc,x8mw.0,Sklavin,sklavin,FEMALE,
gdc,x8mw.0,Aulus,aulus,MALE,
gdc,x8mw.0,Der Sclave,der_sclave,MALE,
gdc,x8mw.0,Lictor (V. Aufzug),lictor_5,MALE,
gdc,x8mw.0,Bürger,buerger,UNKNOWN,
gdc,x8mw.0,Licinnia,licinnia,FEMALE,
gdc,x8mw.0,Lictor (I. Aufzug),lictor_1,MALE,
gdc,x8mw.0,Kleon,kleon,MALE,
gdc,x8mw.0,Rufus,rufus,MALE,
