corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kscv.0,karl_narr,5,
gdc,kscv.0,gerichtsdiener,14,
gdc,kscv.0,woyzeck,1,
gdc,kscv.0,andre_im_chor,29,
gdc,kscv.0,barbier,6,
gdc,kscv.0,andre,26,
gdc,kscv.0,maedchen,28,
gdc,kscv.0,marie,2,
gdc,kscv.0,erste_person,10,
gdc,kscv.0,alter_mann,16,
gdc,kscv.0,zweiter_handwerksbursch,21,
gdc,kscv.0,tambourmajor,3,
gdc,kscv.0,erster_handwerksbursch,20,
gdc,kscv.0,erstes_kind,7,
gdc,kscv.0,zweites_kind,8,
gdc,kscv.0,wirth,13,
gdc,kscv.0,hauptmann,24,
gdc,kscv.0,grossmutter,9,
gdc,kscv.0,herr,18,
gdc,kscv.0,kaethe,12,
gdc,kscv.0,student,19,
gdc,kscv.0,jud,27,
gdc,kscv.0,ausrufer,17,
gdc,kscv.0,andres,4,
gdc,kscv.0,marktschreier,0,
gdc,kscv.0,eine,25,
gdc,kscv.0,doctor,23,
gdc,kscv.0,margreth,15,
gdc,kscv.0,unterofficier,22,
gdc,kscv.0,zweite_person,11,
