corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
gdc,rfxf.0,Julius von Tarent,de,Johann Anton Leisewitz,118571370,,,0,0,0,0
