corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x4vf.0,erster_diener,8,
gdc,x4vf.0,kunigunde,3,
gdc,x4vf.0,bedienter,11,
gdc,x4vf.0,giebel,10,
gdc,x4vf.0,madame_woelbing,5,
gdc,x4vf.0,diener,12,
gdc,x4vf.0,walter,6,
gdc,x4vf.0,christine,7,
gdc,x4vf.0,flint,4,
gdc,x4vf.0,august,0,
gdc,x4vf.0,albertine,13,
gdc,x4vf.0,emerike,2,
gdc,x4vf.0,annchen,14,
gdc,x4vf.0,juengling,9,
gdc,x4vf.0,gehrmann,1,
