corpus,drama,figure_surface,figure_id,Gender,Age
gdc,pzj2.0,Eckard,eckard,MALE,
gdc,pzj2.0,Märtchen,maertchen,FEMALE,
gdc,pzj2.0,Eine Stimme (II/8),eine_stimme_2-8,UNKNOWN,
gdc,pzj2.0,Burgvogt/Berthold,burgvogt_berthold,MALE,
gdc,pzj2.0,"Alle (Publikum des Kampfes, III/17)",alle_publikum_des_kampfes,UNKNOWN,
gdc,pzj2.0,Schluß-Chor,schluss-chor,UNKNOWN,
gdc,pzj2.0,Otto von Löbenstein,otto_von_loebenstein,MALE,
gdc,pzj2.0,Mathilde,mathilde,FEMALE,
gdc,pzj2.0,Mann,marie,FEMALE,
gdc,pzj2.0,Ein schwarzer Geist,ein_schwarzer_geist,UNKNOWN,
gdc,pzj2.0,Hanns von Stauffen,ritter_hanns,MALE,
gdc,pzj2.0,Ritter Boodsheim,ritter_boodsheim,MALE,
gdc,pzj2.0,Zweiter Knappe,zweiter_knappe,MALE,
gdc,pzj2.0,Kilian von Drachenfels,kilian,MALE,
gdc,pzj2.0,Jeriel,jeriel,UNKNOWN,
gdc,pzj2.0,Käsperle,kaesperle,MALE,
gdc,pzj2.0,Dritter Knappe,dritter_knappe,MALE,
gdc,pzj2.0,Erster Knappe,erster_knappe,MALE,
gdc,pzj2.0,Rudolph,rudolph,MALE,
gdc,pzj2.0,Wallberg,wallberg,MALE,
gdc,pzj2.0,Knecht,knecht,MALE,
gdc,pzj2.0,Bodo,bodo,MALE,
gdc,pzj2.0,Sphären-Chor,sphaeren-chor,UNKNOWN,
gdc,pzj2.0,Knechte des Ritter Boodsheim,knechte_des_ritter_boodsheim,MALE,
gdc,pzj2.0,Hans,hans,MALE,
gdc,pzj2.0,Geister-Chor,geister-chor,UNKNOWN,
gdc,pzj2.0,Günther von Schwarzenau,guenther,MALE,
gdc,pzj2.0,"Eine dumpfe, majestätische Harmonie",eine_dumpfe_majestaetische_harmonie,UNKNOWN,
gdc,pzj2.0,Frowald,frowald,MALE,
gdc,pzj2.0,Veit,veit,MALE,
gdc,pzj2.0,Bertha,bertha,FEMALE,
gdc,pzj2.0,Eine fürchterliche Stimme/Ein häßlicher Geist (II/14),stimme_geist_2-14,UNKNOWN,
gdc,pzj2.0,Fürchterlicher Chor/Geister-Chor (II/15),fuerchterlicher_chor_geister-chor,UNKNOWN,
gdc,pzj2.0,"Geister mit Pritschen (Chor, III/9)",geister_mit_pritschen_chor,UNKNOWN,
gdc,pzj2.0,Fust von Kleeberg,fust,MALE,
