corpus,drama,figure_surface,figure_id,Gender,Age
gdc,kq6k.0,Bianca,bianca,FEMALE,
gdc,kq6k.0,Eine Stimme aus der Höhe,eine_stimme_aus_der_hoehe,UNKNOWN,
gdc,kq6k.0,Zunder,zunder,MALE,
gdc,kq6k.0,Cosmo,cosmo,MALE,
gdc,kq6k.0,Juanito,juanito,MALE,
gdc,kq6k.0,Annchen,annchen,FEMALE,
gdc,kq6k.0,Unsichtbarer Chor,unsichtbarer_chor,UNKNOWN,
gdc,kq6k.0,Zwitsch,zwitsch,MALE,
gdc,kq6k.0,Chor der Mönche,chor_der_moenche,MALE,
gdc,kq6k.0,Mehre Bürger,die_buerger_1-5,UNKNOWN,
gdc,kq6k.0,Graf Robert,robert,MALE,
gdc,kq6k.0,Nase,nase,MALE,
gdc,kq6k.0,Crabe,crabe,MALE,
gdc,kq6k.0,Einige,alle_maskenball,UNKNOWN,
gdc,kq6k.0,Die Bürger (I/2),die_buerger_1-2,UNKNOWN,
gdc,kq6k.0,Murrner,murrner,MALE,
gdc,kq6k.0,Geschrei der Männer,die_herren,MALE,
gdc,kq6k.0,Chor der Diener,die_diener,MALE,
gdc,kq6k.0,Faust,faust,MALE,
gdc,kq6k.0,Zofen,die_zofen,FEMALE,
gdc,kq6k.0,Dujour,dujour,MALE,
gdc,kq6k.0,Fausts Vater,fausts_vater,MALE,
gdc,kq6k.0,Appeau,appeau,MALE,
gdc,kq6k.0,Pater Anselmo,anselmo,MALE,
gdc,kq6k.0,Aus der Ferne,mephistopheles,MALE,
gdc,kq6k.0,Rosa,rosa,FEMALE,
gdc,kq6k.0,Le Doigt,le_doigt,MALE,
gdc,kq6k.0,Kaiser Karl der Fünfte,der_kaiser,MALE,
gdc,kq6k.0,Chor der Damen,die_damen,FEMALE,
gdc,kq6k.0,Weinhold,weinhold,MALE,
gdc,kq6k.0,Wagner,wagner,MALE,
gdc,kq6k.0,Alle Studenten,studenten,MALE,
gdc,kq6k.0,Wirth,wirth,MALE,
gdc,kq6k.0,Kern,kern,MALE,
gdc,kq6k.0,Eine Stimme aus der Tiefe,eine_stimme_aus_der_tiefe,UNKNOWN,
gdc,kq6k.0,Schatten,schatten,UNKNOWN,
