corpus,drama,figure_surface,figure_id,Gender,Age
gdc,v3sh.0,Felix,felix,MALE,
gdc,v3sh.0,Doktor Reumann,doktor_reumann,MALE,
gdc,v3sh.0,Sala,sala,MALE,
gdc,v3sh.0,Irene Herms,irene,FEMALE,
gdc,v3sh.0,Johanna,johanna,FEMALE,
gdc,v3sh.0,Stubenmädchen,stubenmaedchen,FEMALE,
gdc,v3sh.0,Diener bei Fichtner,diener_bei_fichtner,MALE,
gdc,v3sh.0,Professor Wegrat,wegrat,MALE,
gdc,v3sh.0,Julian,julian,MALE,
gdc,v3sh.0,Diener bei Sala,diener_bei_sala,MALE,
gdc,v3sh.0,Frau Wegrat,frau_wegrat,FEMALE,
