corpus,drama,figure_surface,figure_id,Gender,Age
gdc,ndtw.0,Arates,arates,MALE,
gdc,ndtw.0,Der Andre,der_andre,MALE,
gdc,ndtw.0,Zweyte Aufwærterin,zweyte_aufwaerterin,FEMALE,
gdc,ndtw.0,Junger Herr,junger_herr,MALE,
gdc,ndtw.0,Milon,milon,MALE,
gdc,ndtw.0,Chloe,chloe,FEMALE,
gdc,ndtw.0,Lamon,lamon,MALE,
gdc,ndtw.0,Gelehrter,gelehrter,MALE,
gdc,ndtw.0,Alcimna,alcimna,FEMALE,
gdc,ndtw.0,Bedienter des Pyrhus,bedienter_des_pyrhus,MALE,
gdc,ndtw.0,Officier,officier,MALE,
gdc,ndtw.0,Pyrhus,pyrhus,MALE,
gdc,ndtw.0,Evander,evander,MALE,
gdc,ndtw.0,Bedienter des Arates,bedienter_des_arates,MALE,
gdc,ndtw.0,Erste Aufwærterin,erste_aufwaerterin,FEMALE,
