corpus,drama,figure_surface,figure_id,Gender,Age
gdc,nfhm.0,Erster Bandlkramer,erster_bandlkramer,MALE,
gdc,nfhm.0,Chor/Alle (I/1–2),chor_alle_1-1_und_1-2,UNKNOWN,
gdc,nfhm.0,Sabine,sabine,FEMALE,
gdc,nfhm.0,Frau Sperling,sperling,FEMALE,
gdc,nfhm.0,Therese,therese,FEMALE,
gdc,nfhm.0,Mathias,mathias,MALE,
gdc,nfhm.0,Alle (II/1),alle_2-1,UNKNOWN,
gdc,nfhm.0,Malchen,malchen,FEMALE,
gdc,nfhm.0,Bub,bub,MALE,
gdc,nfhm.0,Die Hausiererin,die_hausiererin,FEMALE,
gdc,nfhm.0,Die Geschwornen,die_geschwornen,MALE,
gdc,nfhm.0,Chor (II/11),chor_2-11,UNKNOWN,
gdc,nfhm.0,Adam,adam,MALE,
gdc,nfhm.0,Geschworner,geschworner,MALE,
gdc,nfhm.0,Christoph,christoph,MALE,
gdc,nfhm.0,Johann,johann,MALE,
gdc,nfhm.0,Major Stern,stern,MALE,
gdc,nfhm.0,Wildgans,wildgans,MALE,
gdc,nfhm.0,Chor/Alle (I/9–13),chor_alle_1-9_bis_1-13,UNKNOWN,
gdc,nfhm.0,Schwarz,schwarz,MALE,
gdc,nfhm.0,Nettchen,nettchen,FEMALE,
gdc,nfhm.0,Susanne,susanne,FEMALE,
gdc,nfhm.0,Zweiter Bandlkramer,zweiter_bandlkramer,MALE,
gdc,nfhm.0,Die Männer,die_maenner,MALE,
gdc,nfhm.0,Richter,richter,MALE,
gdc,nfhm.0,Robert,robert,MALE,
gdc,nfhm.0,Die Weiber,die_weiber,FEMALE,
gdc,nfhm.0,Herfort,herfort,MALE,
gdc,nfhm.0,Kalb,kalb,MALE,
gdc,nfhm.0,Hausknecht,hausknecht,MALE,
gdc,nfhm.0,Hans,hans,MALE,
gdc,nfhm.0,Simon,simon,MALE,
gdc,nfhm.0,Philipp,philipp,MALE,
gdc,nfhm.0,Harmonikus,harmonikus,MALE,
gdc,nfhm.0,Altberg,altberg,MALE,
gdc,nfhm.0,Storch,storch,MALE,
gdc,nfhm.0,Gretchen,gretchen,FEMALE,
gdc,nfhm.0,Tobischka,tobischka,MALE,
gdc,nfhm.0,Jeanette,jeanette,FEMALE,
gdc,nfhm.0,Korporal,korporal,MALE,
gdc,nfhm.0,Frau Marthe,marthe,FEMALE,
gdc,nfhm.0,Grundwächter,grundwaechter,MALE,
gdc,nfhm.0,Mehlthau,mehlthau,MALE,
gdc,nfhm.0,Turbarius,turbarius,MALE,
gdc,nfhm.0,Bernhard,bernhard,MALE,
gdc,nfhm.0,Chor/Alle (II/19),chor_alle_2-19,UNKNOWN,
gdc,nfhm.0,Gustchen,gustchen,FEMALE,
gdc,nfhm.0,Bärbel,baerbel,FEMALE,
gdc,nfhm.0,Lisette (Stubenmädel),lisette_stubenmaedel,FEMALE,
gdc,nfhm.0,Lisette,lisette,FEMALE,
gdc,nfhm.0,Seib,seib,MALE,
gdc,nfhm.0,Lange,lange,MALE,
