corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,vpv1.0,818,33811,0,1494,5433,0
gdc,vpv1.0,818,33811,0,5440,6622,0
gdc,vpv1.0,818,33811,0,6631,7330,0
gdc,vpv1.0,818,33811,0,7337,18542,0
gdc,vpv1.0,818,33811,0,18548,23567,0
gdc,vpv1.0,818,33811,0,23573,24649,0
gdc,vpv1.0,818,33811,0,24655,25907,0
gdc,vpv1.0,818,33811,0,25915,27686,0
gdc,vpv1.0,818,33811,0,27693,28851,0
gdc,vpv1.0,818,33811,0,28858,31026,0
gdc,vpv1.0,818,33811,0,31034,31818,0
gdc,vpv1.0,818,33811,0,31826,33811,0
gdc,vpv1.0,33819,54473,0,34156,35251,0
gdc,vpv1.0,33819,54473,0,35257,44134,0
gdc,vpv1.0,33819,54473,0,44141,47052,0
gdc,vpv1.0,33819,54473,0,47058,48040,0
gdc,vpv1.0,33819,54473,0,48046,49546,0
gdc,vpv1.0,33819,54473,0,49554,50420,0
gdc,vpv1.0,33819,54473,0,50424,51418,0
gdc,vpv1.0,33819,54473,0,51426,54473,0
