corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,w40m.0,ein_anderer_2-4b,33,
gdc,w40m.0,strution,60,
gdc,w40m.0,mago,4,
gdc,w40m.0,der_dritte,42,
gdc,w40m.0,eurytimos,20,
gdc,w40m.0,ein_anderer_2-2b,26,
gdc,w40m.0,der_zeltwaechter,1,
gdc,w40m.0,myrrha,7,
gdc,w40m.0,zweiter_spaeher,15,
gdc,w40m.0,erster_spaeher,14,
gdc,w40m.0,einer_4-2,55,
gdc,w40m.0,philarete,5,
gdc,w40m.0,menesto,9,
gdc,w40m.0,die_zweite,53,
gdc,w40m.0,diokles,6,
gdc,w40m.0,ein_aelterer_diener_4-1a,45,
gdc,w40m.0,gubal,27,
gdc,w40m.0,ein_aelterer_diener_4-1b,51,
gdc,w40m.0,hermachos,49,
gdc,w40m.0,der_hauptmann,3,
gdc,w40m.0,einer_2-2,25,
gdc,w40m.0,die_erscheinung,8,
gdc,w40m.0,bio,10,
gdc,w40m.0,einer_aus_dem_volke_2-4,30,
gdc,w40m.0,einer_der_bettler,29,
gdc,w40m.0,rufe_5,65,
gdc,w40m.0,ein_waechter_2-7,38,
gdc,w40m.0,der_tuerhueter,13,
gdc,w40m.0,der_erste_sklave,40,
gdc,w40m.0,eins_der_maedchen,58,
gdc,w40m.0,hegesias,35,
gdc,w40m.0,rufe_4,64,
gdc,w40m.0,der_blinde,23,
gdc,w40m.0,einer_2-1,19,
gdc,w40m.0,sosthenes,18,
gdc,w40m.0,ein_anderer_2-2a,22,
gdc,w40m.0,die_bettler,62,
gdc,w40m.0,ein_sehr_alter_sklave,44,
gdc,w40m.0,einer_aus_dem_volke_2-5,36,
gdc,w40m.0,ein_anderer_2-4a,31,
gdc,w40m.0,ktesias,47,
gdc,w40m.0,die_erste,52,
gdc,w40m.0,mandros,24,
gdc,w40m.0,der_zweite,41,
gdc,w40m.0,der_reisende,16,
gdc,w40m.0,ein_bettler,21,
gdc,w40m.0,phaino,59,
gdc,w40m.0,einer_4-1a,46,
gdc,w40m.0,einer_2-5,37,
gdc,w40m.0,lysimachos,48,
gdc,w40m.0,einer_4-1b,50,
gdc,w40m.0,arratos,2,
gdc,w40m.0,deonax,17,
gdc,w40m.0,lykon,0,
gdc,w40m.0,einer_2-4,32,
gdc,w40m.0,erster_waechter,61,
gdc,w40m.0,der_vierte,43,
gdc,w40m.0,artemidor,12,
gdc,w40m.0,phenippe,11,
gdc,w40m.0,ein_zweiter_4-2,56,
gdc,w40m.0,der_karthagische_diener,28,
gdc,w40m.0,ein_dritter_4-2,57,
gdc,w40m.0,ein_waechter_3-3,39,
gdc,w40m.0,mehrere_die_menge_stimmen_im_volke,63,
gdc,w40m.0,ein_dritter_2-4,34,
gdc,w40m.0,die_dritte,54,
