corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qdcq.0,der_juengling,10,
gdc,qdcq.0,stimme_von_oben,11,
gdc,qdcq.0,barak,9,
gdc,qdcq.0,erster,12,
gdc,qdcq.0,der_bote,1,
gdc,qdcq.0,der_bucklige,7,
gdc,qdcq.0,die_kaiserin,3,
gdc,qdcq.0,unirdische_stimmen,22,
gdc,qdcq.0,dienende_geister,21,
gdc,qdcq.0,stimmen_aus_der_luft,18,
gdc,qdcq.0,zweiter,13,
gdc,qdcq.0,dienerinnen,15,
gdc,qdcq.0,des_falken_stimme,4,
gdc,qdcq.0,der_kaiser,2,
gdc,qdcq.0,die_bettelkinder_die_fremden_kinder,19,
gdc,qdcq.0,der_einaeugige,5,
gdc,qdcq.0,die_amme,0,
gdc,qdcq.0,stimmen_aus_dem_innern_des_berges,20,
gdc,qdcq.0,die_frau_die_faerberin,8,
gdc,qdcq.0,die_ungeborenen,23,
gdc,qdcq.0,dritter,14,
gdc,qdcq.0,der_einarmige,6,
gdc,qdcq.0,die_stimmen_der_waechter,17,
gdc,qdcq.0,fuenf_kinderstimmen,16,
