corpus,drama,figure_surface,figure_id,Gender,Age
gdc,mbmn.0,Ein Bergmann,ein_bergmann,MALE,
gdc,mbmn.0,Der Kaiser Rotbart,der_rotbart,MALE,
gdc,mbmn.0,Der Pastor,der_pastor,MALE,
gdc,mbmn.0,Eine Dame,eine_dame,FEMALE,
gdc,mbmn.0,Dritter,dritter_kobold,MALE,
gdc,mbmn.0,Der Bürgermeister,der_buergermeister,MALE,
gdc,mbmn.0,Vierstimmiger Gesang mit Lautenspiel,gesang,UNKNOWN,
gdc,mbmn.0,Chor der Pastoren,die_pastoren,MALE,
gdc,mbmn.0,Chor der Kaplane,die_kaplane,MALE,
gdc,mbmn.0,Der Oberheizer,der_oberheizer,MALE,
gdc,mbmn.0,Frau Venus,frau_venus,FEMALE,
gdc,mbmn.0,Lise Lied,lise_lied,FEMALE,
gdc,mbmn.0,Chor der Bergleute,bergknappen-bergleute,MALE,
gdc,mbmn.0,Sprechgesang (auch Kinderstimmen),sprechgesang,UNKNOWN,
gdc,mbmn.0,Der Kaplan,der_kaplan,MALE,
gdc,mbmn.0,Chor der Damen,die_damen,FEMALE,
gdc,mbmn.0,Die Landräte,die_landraete,MALE,
gdc,mbmn.0,Der Bergrat,der_bergrat,MALE,
gdc,mbmn.0,Die Polizisten,die_polizisten,MALE,
gdc,mbmn.0,Stimme des roten Karls,der_rote_karl,MALE,
gdc,mbmn.0,Der getreue Eckart,eckart,MALE,
gdc,mbmn.0,Die Kobolde,die_kobolde,MALE,
gdc,mbmn.0,Michel Michael,michel,MALE,
gdc,mbmn.0,Immer mehr Stimmen von draußen her,immer_mehr_stimmen,UNKNOWN,
gdc,mbmn.0,Erster,erster_kobold,MALE,
gdc,mbmn.0,Alle/Alle durcheinander (II. Aufzug),alle_2ter_aufzug,UNKNOWN,
gdc,mbmn.0,Einige Herren,die_herren,MALE,
gdc,mbmn.0,Der schwarze Karl,der_schwarze_karl,MALE,
gdc,mbmn.0,Alle drei Heizer,die_heizer,MALE,
gdc,mbmn.0,Chorgesang mit Musik,chorgesang_mit_musik,UNKNOWN,
gdc,mbmn.0,Eulenspiegel,eulenspiegel,MALE,
gdc,mbmn.0,Die Frau Bürgermeisterin,die_buergermeisterin,FEMALE,
gdc,mbmn.0,Chor der Bürgermeister,die_buergermeister,MALE,
gdc,mbmn.0,Der Landrat,der_landrat,MALE,
gdc,mbmn.0,Zweiter,zweiter_kobold,MALE,
