corpus,drama,figure_surface,figure_id,Gender,Age
gdc,vpvw.0,Papst,papst,MALE,
gdc,vpvw.0,Das Weib in Nonnentracht,das_weib_in_nonnentracht,FEMALE,
gdc,vpvw.0,Fünfte Gestalt/Fünfter Teufel (Lukas Kranach),fuenfte_gestalt_lukas_kranach,MALE,
gdc,vpvw.0,Dritte Gestalt/Dritter Teufel (Bugenhagen),dritte_gestalt_bugenhagen,MALE,
gdc,vpvw.0,Der Böse,der_boese,MALE,
gdc,vpvw.0,Das Lied vereinigter Heerscharen,das_lied_vereinigter_heerscharen,UNKNOWN,
gdc,vpvw.0,Der Bruder Antonio,der_bruder_antonio,MALE,
gdc,vpvw.0,Geschöpf,geschoepf,MALE,
gdc,vpvw.0,Krüppel,krueppel,MALE,
gdc,vpvw.0,Bruder Thaddäus,bruder_thaddaeus,MALE,
gdc,vpvw.0,Der Bruder Egidio,der_bruder_egidio,MALE,
gdc,vpvw.0,Pietro,pietro,MALE,
gdc,vpvw.0,Zweite Gestalt/Zweiter Teufel (Apel),zweite_gestalt_apel,MALE,
gdc,vpvw.0,Ein Ruf rechts,ein_ruf_rechts_2-6a,UNKNOWN,
gdc,vpvw.0,Johannes,bruder_johannes,MALE,
gdc,vpvw.0,Die Nonne/Katharina von Bora,die_nonne_katharina,FEMALE,
gdc,vpvw.0,Kardinal,kardinal_1-3a,MALE,
gdc,vpvw.0,Gestalt,erste_gestalt_jonas,MALE,
gdc,vpvw.0,Franziskus/Der Heilige,der_heilige,MALE,
gdc,vpvw.0,Die knienden Brüder,alle_brueder,MALE,
gdc,vpvw.0,Kardinal Johannes von Paul,kardinal_johannes_von_paul,MALE,
gdc,vpvw.0,Erste Hälfte,chorus_der_brueder,MALE,
gdc,vpvw.0,Der Bruder Masseo,der_bruder_masseo,MALE,
gdc,vpvw.0,Eine dringende Stimme,eine_dringende_stimme,UNKNOWN,
gdc,vpvw.0,Chor/Volk/Stimmen/Rufe (II/6),chor_volk_stimmen_rufe_2-6,UNKNOWN,
gdc,vpvw.0,Bruder Peter,bruder_peter,MALE,
gdc,vpvw.0,Vierte Gestalt/Vierter Teufel (Kranachs Frau),vierte_gestalt_kranachs_frau,FEMALE,
gdc,vpvw.0,Ruf rechts,ruf_rechts_2-6b,UNKNOWN,
gdc,vpvw.0,Ein Kardinal,ein_kardinal_1-3b,MALE,
gdc,vpvw.0,Der Bruder Leo,der_bruder_leo,MALE,
gdc,vpvw.0,Der Bruder Bernhard,der_bruder_bernhard,MALE,
gdc,vpvw.0,Der Bruder Martin,luther,MALE,
gdc,vpvw.0,Der Bruder Ginepro,der_bruder_ginepro,MALE,
gdc,vpvw.0,Die Stimme des heiligen Erzengels Michael,der_heilige_engel,MALE,
gdc,vpvw.0,Bischof,bischof,MALE,
gdc,vpvw.0,Ein Ruf links,ein_ruf_links,UNKNOWN,
gdc,vpvw.0,Rufe/Volk (II/4),rufe_volk_2-4,UNKNOWN,
