corpus,drama,figure_surface,figure_id,Gender,Age
gdc,txtj.0,BAUERKNABE,bauerknabe,,
gdc,txtj.0,BAUER,bauer,,
gdc,txtj.0,TROMPETER,trompeter,,
gdc,txtj.0,ULAN,ulan,,
gdc,txtj.0,WACHTMEISTER,wachtmeister,,
gdc,txtj.0,KROAT,kroat,,
gdc,txtj.0,KONSTABLER,konstabler,,
gdc,txtj.0,ERSTER JÄGER,erster_jäger,,
gdc,txtj.0,MARKETENDERIN,marketenderin,,
gdc,txtj.0,SOLDATENJUNGE,soldatenjunge,,
gdc,txtj.0,SOLDATENSCHULMEISTER,soldatenschulmeister,,
gdc,txtj.0,AUFWÄRTERIN,aufwärterin,,
gdc,txtj.0,ZWEITER JÄGER,zweiter_jäger,,
gdc,txtj.0,REKRUT,rekrut,,
gdc,txtj.0,BÜRGER,bürger,,
gdc,txtj.0,DRAGONER,dragoner,,
gdc,txtj.0,KAPUZINER,kapuziner,,
gdc,txtj.0,KROATEN,kroaten,,
gdc,txtj.0,STIMMEN,stimmen,,
gdc,txtj.0,ANDRE STIMMEN,andre_stimmen,,
gdc,txtj.0,SCHARFSCHÜTZEN,scharfschützen,,
gdc,txtj.0,ERSTER ARKEBUSIER,erster_arkebusier,,
gdc,txtj.0,ERSTER KÜRASSIER,erster_kürassier,,
gdc,txtj.0,ERSTER SCHARFSCHÜTZ,erster_scharfschütz,,
gdc,txtj.0,ERSTER DRAGONER,erster_dragoner,,
gdc,txtj.0,ZWEITER KÜRASSIER,zweiter_kürassier,,
gdc,txtj.0,ZWEITER ARKEBUSIER,zweiter_arkebusier,,
gdc,txtj.0,ZWEITER SCHARFSCHÜTZ,zweiter_scharfschütz,,
gdc,txtj.0,KÜRASSIERE,kürassiere,,
gdc,txtj.0,CHOR,chor,,
