corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,pmj9.0,KANDAULES,kandaules,,
gdc,pmj9.0,THOAS,thoas,,
gdc,pmj9.0,GYGES,gyges,,
gdc,pmj9.0,RHODOPE,rhodope,,
gdc,pmj9.0,HERO,hero,,
gdc,pmj9.0,LESBIA,lesbia,,
gdc,pmj9.0,VOLK,volk,,
gdc,pmj9.0,EIN DIENER,ein_diener,,
gdc,pmj9.0,KARNA,karna,,
gdc,pmj9.0,Gyges und sein Ring,de,"Hebbel, Friedrich",118547445,,,0,1856,1889,0
