corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qh0j.0,schladebach,19,
gdc,qh0j.0,baeckergeselle,20,
gdc,qh0j.0,landrat,4,
gdc,qh0j.0,fritz,12,
gdc,qh0j.0,poehlmann-catilina,9,
gdc,qh0j.0,frommelt-moeros,16,
gdc,qh0j.0,major,2,
gdc,qh0j.0,polizei,26,
gdc,qh0j.0,wache,17,
gdc,qh0j.0,zedlitz,13,
gdc,qh0j.0,olga,8,
gdc,qh0j.0,die_beiden_wachen,25,
gdc,qh0j.0,mollwein,0,
gdc,qh0j.0,niemeyer,6,
gdc,qh0j.0,piccolo,7,
gdc,qh0j.0,schimke,14,
gdc,qh0j.0,patzkowski,21,
gdc,qh0j.0,klausing-spartacus,10,
gdc,qh0j.0,falk,5,
gdc,qh0j.0,cassius,18,
gdc,qh0j.0,jadwiga,11,
gdc,qh0j.0,sanitaetsrat,1,
gdc,qh0j.0,goldbaum,3,
gdc,qh0j.0,tamaschke,23,
gdc,qh0j.0,schutzmann,24,
gdc,qh0j.0,lydia,15,
gdc,qh0j.0,hoppe,22,
