corpus,drama,figure_surface,figure_id,Gender,Age
gdc,jkjb.0,Morphy,morphy,MALE,
gdc,jkjb.0,Henriette,henriette,FEMALE,
gdc,jkjb.0,Lehmanns Stimme,lehmann,MALE,
gdc,jkjb.0,Krawutschke,krawutschke,MALE,
gdc,jkjb.0,"Der Herr, welcher im Zwischengang hinausgeworfen wurde, oder wenigstens ein ihm auffallend ähnlicher Herr",der_herr,MALE,
gdc,jkjb.0,Abramsen,abramsen,MALE,
gdc,jkjb.0,Ein anderes Vorstandsmitglied,ein_anderes_vorstandsmitglied,MALE,
gdc,jkjb.0,Ein Vorstandsmitglied der Freien Bühne,das_vorstandsmitglied,MALE,
gdc,jkjb.0,Angler,angler,MALE,
gdc,jkjb.0,Rufe von allen Seiten/Rufe von der Galerie/Rufe,rufe,UNKNOWN,
gdc,jkjb.0,Helene,helene,FEMALE,
gdc,jkjb.0,Lude,lude,MALE,
gdc,jkjb.0,Mieze,mieze,FEMALE,
gdc,jkjb.0,Bulle,bulle,MALE,
