corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wd6t.0,Klaus,klaus,MALE,
gdc,wd6t.0,Hans,hans,MALE,
gdc,wd6t.0,Ein Knecht (I/3),ein_knecht_1-3c,MALE,
gdc,wd6t.0,Anton,anton,MALE,
gdc,wd6t.0,Chor (III/2),chor_3-2,MALE,
gdc,wd6t.0,Ein Knecht (I/3),ein_knecht_1-3b,MALE,
gdc,wd6t.0,Knecht (II/1),knecht_2-1,MALE,
gdc,wd6t.0,Simon,simon,MALE,
gdc,wd6t.0,Brigitte,brigitte,FEMALE,
gdc,wd6t.0,Martin,martin,MALE,
gdc,wd6t.0,Mechthilde,mechthilde,FEMALE,
gdc,wd6t.0,Knecht (I/3),knecht_1-3a,MALE,
gdc,wd6t.0,Konrad,konrad,MALE,
gdc,wd6t.0,Chor (III/1),chor_3-1,UNKNOWN,
gdc,wd6t.0,Heymon,heymon,MALE,
gdc,wd6t.0,Ein Ritter,ein_ritter,MALE,
gdc,wd6t.0,Leopold,leopold,MALE,
gdc,wd6t.0,Arzt,arzt,MALE,
gdc,wd6t.0,Reinhold,reinhold,MALE,
gdc,wd6t.0,Anne,anne,FEMALE,
gdc,wd6t.0,Ratgeber,ratgeber,MALE,
gdc,wd6t.0,Knechte,knechte,MALE,
gdc,wd6t.0,Agnes,agnes,FEMALE,
gdc,wd6t.0,Kaspar,kaspar,MALE,
gdc,wd6t.0,Peter,peter,MALE,
