corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qdj2.0,Ein Höfling,ein_hoefling_2-1a,MALE,
gdc,qdj2.0,Einer,einer_4i,MALE,
gdc,qdj2.0,Einer,einer_4c,MALE,
gdc,qdj2.0,Ein anderer,ein_anderer_5b,MALE,
gdc,qdj2.0,Eine alte Frau,eine_alte_frau,FEMALE,
gdc,qdj2.0,Jeronim,jeronim,MALE,
gdc,qdj2.0,Erster Höfling,erster_hoefling,MALE,
gdc,qdj2.0,Reiter,reiter,MALE,
gdc,qdj2.0,Die Zigeunerin,die_aufrechte_zigeunerin,FEMALE,
gdc,qdj2.0,Dritter Höfling,dritter_hoefling,MALE,
gdc,qdj2.0,Einer,einer_4e,MALE,
gdc,qdj2.0,Einer der Höflinge,einer_der_hoeflinge_2-1c,MALE,
gdc,qdj2.0,Der zweite Knabe,der_zweite_knabe,MALE,
gdc,qdj2.0,Einer,einer_4a,MALE,
gdc,qdj2.0,Der erste Bannerherr,der_aelteste_bannerherr,MALE,
gdc,qdj2.0,Einer,einer_4g,MALE,
gdc,qdj2.0,König,koenig,MALE,
gdc,qdj2.0,Julian,julian,MALE,
gdc,qdj2.0,Einer der Herren,einer_der_herren_5b,MALE,
gdc,qdj2.0,Woiwod,woiwod,MALE,
gdc,qdj2.0,Ein Fünfter,ein_fuenfter,MALE,
gdc,qdj2.0,Einer der Herren,einer_der_herren_5c,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4h,MALE,
gdc,qdj2.0,Ein zweiter,ein_zweiter,MALE,
gdc,qdj2.0,Adam,graf_adam,MALE,
gdc,qdj2.0,Ein Greis,ein_greis,MALE,
gdc,qdj2.0,Andreas,andreas,MALE,
gdc,qdj2.0,Anton,anton,MALE,
gdc,qdj2.0,Kastellan,kastellan,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4k,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4b,MALE,
gdc,qdj2.0,Ein anderer Herr,ein_anderer_herr_5a,MALE,
gdc,qdj2.0,Reiterbub,reiterbub,MALE,
gdc,qdj2.0,Einer vom Volk,einer_vom_volk,MALE,
gdc,qdj2.0,Einer der Herren,einer_der_herren_5a,MALE,
gdc,qdj2.0,Höfling,hoefling_3e,MALE,
gdc,qdj2.0,Einer der Höflinge,einer_der_hoeflinge_2-1b,MALE,
gdc,qdj2.0,Aron,aron,MALE,
gdc,qdj2.0,Die Herren,die_herren,MALE,
gdc,qdj2.0,Das Volk (V. Akt),das_volk,UNKNOWN,
gdc,qdj2.0,Einer,einer_4h,MALE,
gdc,qdj2.0,Eines Pagen Stimme,eines_pagen_stimme,MALE,
gdc,qdj2.0,Ein Dritter,ein_dritter_4b,MALE,
gdc,qdj2.0,Der Stelzbeinige,der_stelzbeinige,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4d,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4j,MALE,
gdc,qdj2.0,Simon,simon,MALE,
gdc,qdj2.0,Höfling,hoefling_3a,MALE,
gdc,qdj2.0,Ein dumpfer Gesang,gesang_chor,UNKNOWN,
gdc,qdj2.0,Ein Alter,ein_alter,MALE,
gdc,qdj2.0,Pförtner,pfoertner,MALE,
gdc,qdj2.0,Der alte Stelzbeinige,ein_alter_mit_einem_stelzbein,MALE,
gdc,qdj2.0,Der Mann auf der Erde,der_mann_auf_der_erde,MALE,
gdc,qdj2.0,Der erste Knabe,der_erste_knabe,MALE,
gdc,qdj2.0,Zwei andere,zwei_andere,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4f,MALE,
gdc,qdj2.0,Arzt,arzt,MALE,
gdc,qdj2.0,Stimmen/Viele/Mehrere/Andere/Einige (IV. Akt),stimmen_viele_mehrere_andere_einige,UNKNOWN,
gdc,qdj2.0,Einer,einer_4d,MALE,
gdc,qdj2.0,Junger Kämmerer,junger_kaemmerer,MALE,
gdc,qdj2.0,Höflinge,hoeflinge,MALE,
gdc,qdj2.0,Eine andere Stimme,eine_andere_stimme,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4a,MALE,
gdc,qdj2.0,Einer,einer_4j,MALE,
gdc,qdj2.0,Bäuerin,baeuerin,FEMALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4c,MALE,
gdc,qdj2.0,Olivier,olivier,MALE,
gdc,qdj2.0,Einer der jüngeren Bannerherren,einer_der_juengeren_bannerherren,MALE,
gdc,qdj2.0,Die Zigeunerin,die_kauernde_zigeunerin,FEMALE,
gdc,qdj2.0,Zweiter Höfling,zweiter_hoefling,MALE,
gdc,qdj2.0,Ein anderer junger Höfling,ein_anderer_junger_hoefling_3b,MALE,
gdc,qdj2.0,Der Kinderkönig,der_kinderkoenig,MALE,
gdc,qdj2.0,Ein anderer der Herren,ein_anderer_der_herren_5c,MALE,
gdc,qdj2.0,Ein anderer Bannerherr,ein_anderer_bannerherr,MALE,
gdc,qdj2.0,Ein Dritter,ein_dritter_4a,MALE,
gdc,qdj2.0,Rekrut,rekrut,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4g,MALE,
gdc,qdj2.0,Bettler,bettler,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4e,MALE,
gdc,qdj2.0,Junger Bruder,junger_bruder,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4l,MALE,
gdc,qdj2.0,Indrik,indrik,MALE,
gdc,qdj2.0,Der eine Diener,der_eine_diener,MALE,
gdc,qdj2.0,Grossalmosenier,grossalmosenier,MALE,
gdc,qdj2.0,Alle (III. Akt),alle,MALE,
gdc,qdj2.0,Einer,einer_4f,MALE,
gdc,qdj2.0,Pankraz,pankraz,MALE,
gdc,qdj2.0,Sigismund,sigismund,MALE,
gdc,qdj2.0,Der eine Kämmerer,kaemmerer,MALE,
gdc,qdj2.0,Ein Höfling,ein_hoefling_3d,MALE,
gdc,qdj2.0,Ein dritter,ein_dritter_junger_hoefling_3c,MALE,
gdc,qdj2.0,Eine Stimme,eine_stimme,MALE,
gdc,qdj2.0,Pagen,pagen,MALE,
gdc,qdj2.0,Ein Anderer,ein_anderer_4i,MALE,
gdc,qdj2.0,Stallmeister,stallmeister,MALE,
gdc,qdj2.0,Einer,einer_4b,MALE,
gdc,qdj2.0,Beichtiger,beichtiger,MALE,
