corpus,drama,figure_surface,figure_id,Gender,Age
gdc,jn6k.0,Chor,chor,UNKNOWN,
gdc,jn6k.0,Hans,hans,MALE,
gdc,jn6k.0,Bauer,bauer,MALE,
gdc,jn6k.0,Michl,michl,MALE,
gdc,jn6k.0,Annemirl,annemirl,FEMALE,
gdc,jn6k.0,Liesel,liesel,FEMALE,
gdc,jn6k.0,Mägde,maegde,FEMALE,
gdc,jn6k.0,Grillhofer,grillhofer,MALE,
gdc,jn6k.0,Leonhardt,leonhardt,MALE,
gdc,jn6k.0,Wastl,wastl,MALE,
gdc,jn6k.0,Knechte,knechte,MALE,
gdc,jn6k.0,Bäuerin,baeuerin,FEMALE,
gdc,jn6k.0,Rosl,rosl,FEMALE,
gdc,jn6k.0,Dusterer,dusterer,MALE,
gdc,jn6k.0,Natzl,natzl,MALE,
