corpus,drama,figure_surface,figure_id,Gender,Age
gdc,jkjf.0,Bauern (IV. Akt),bauern_4,UNKNOWN,
gdc,jkjf.0,Alle (II. Akt),alle_2,UNKNOWN,
gdc,jkjf.0,Reinhard,reinhard,MALE,
gdc,jkjf.0,Probst,probst,MALE,
gdc,jkjf.0,Ein Knecht (III/6),ein_knecht_3-6a,MALE,
gdc,jkjf.0,Viele Stimmen,viele_stimmen,UNKNOWN,
gdc,jkjf.0,Bauern (I. Akt),bauern_1,UNKNOWN,
gdc,jkjf.0,Ein Theil der Bauern (I. Akt),ein_theil_der_bauern_1,UNKNOWN,
gdc,jkjf.0,Luther,luther,MALE,
gdc,jkjf.0,Stimmen (durcheinander),stimmen_durcheinander,UNKNOWN,
gdc,jkjf.0,Alle (I. Akt),alle_1,UNKNOWN,
gdc,jkjf.0,Storch,storch,MALE,
gdc,jkjf.0,Blinte,blinte,MALE,
gdc,jkjf.0,Münzer,muenzer,MALE,
gdc,jkjf.0,Starker Chor,starker_chor,UNKNOWN,
gdc,jkjf.0,Stimmen (hinter der Scene),stimmen_hinter_der_scene,UNKNOWN,
gdc,jkjf.0,Anderer Chor,anderer_chor,UNKNOWN,
gdc,jkjf.0,Gräfin,graefin,FEMALE,
gdc,jkjf.0,Frau Hüfer,frau_huefer,FEMALE,
gdc,jkjf.0,Landgraf,landgraf,MALE,
gdc,jkjf.0,Rüdiger,ruediger,MALE,
gdc,jkjf.0,Einige Bauern,einige_bauern,UNKNOWN,
gdc,jkjf.0,Frauen,frauen,FEMALE,
gdc,jkjf.0,Wache,wache,MALE,
gdc,jkjf.0,Bauern (II. Akt),bauern_2,UNKNOWN,
gdc,jkjf.0,Ein Knecht (III/6),ein_knecht_3-6b,MALE,
gdc,jkjf.0,Ein Knecht (III/7),ein_knecht_3-7,MALE,
gdc,jkjf.0,Thomä,thomae,MALE,
gdc,jkjf.0,Bauern (V. Akt),bauern_5,UNKNOWN,
gdc,jkjf.0,Lärm (draußen vor der Scene),laerm_draussen_vor_der_scene,UNKNOWN,
gdc,jkjf.0,Pfeifer,pfeifer,MALE,
gdc,jkjf.0,Roder,roder,MALE,
gdc,jkjf.0,Ein Theil der Bauern (II. Akt),ein_theil_der_bauern_2,UNKNOWN,
gdc,jkjf.0,Helldrungen,helldrungen,MALE,
gdc,jkjf.0,Erich,erich,MALE,
gdc,jkjf.0,Engel,engel,MALE,
gdc,jkjf.0,Weiber,weiber,FEMALE,
gdc,jkjf.0,Sander,sander,MALE,
gdc,jkjf.0,Lärm (hinter der Scene),laerm_hinter_der_scene,UNKNOWN,
gdc,jkjf.0,Einige Landsknechte,einige_landsknechte,MALE,
gdc,jkjf.0,Stimmen (vor der Thür),stimmen_vor_der_thuer,UNKNOWN,
gdc,jkjf.0,Wenige Stimmen,wenige_stimmen,UNKNOWN,
gdc,jkjf.0,Liborius,liborius,MALE,
gdc,jkjf.0,Gerlind,gerlind,FEMALE,
gdc,jkjf.0,Ein Knappe,ein_knappe,MALE,
gdc,jkjf.0,Die alte Steimann,die_alte_steimann,FEMALE,
gdc,jkjf.0,Hans,hans,MALE,
gdc,jkjf.0,Dietrich,dietrich,MALE,
gdc,jkjf.0,Jacobe,jacobe,FEMALE,
