corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,strq.0,1458,37086,0,1492,2685,0
gdc,strq.0,1458,37086,0,2692,7011,0
gdc,strq.0,1458,37086,0,7018,10033,0
gdc,strq.0,1458,37086,0,10039,13707,0
gdc,strq.0,1458,37086,0,13714,18036,0
gdc,strq.0,1458,37086,0,18042,28183,0
gdc,strq.0,1458,37086,0,28190,29755,0
gdc,strq.0,1458,37086,0,29762,32861,0
gdc,strq.0,1458,37086,0,32868,33712,0
gdc,strq.0,1458,37086,0,33720,37086,0
gdc,strq.0,37092,62965,0,37209,37552,0
gdc,strq.0,37092,62965,0,37558,38452,0
gdc,strq.0,37092,62965,0,38458,39806,0
gdc,strq.0,37092,62965,0,39814,40154,0
gdc,strq.0,37092,62965,0,40161,40712,0
gdc,strq.0,37092,62965,0,40719,41734,0
gdc,strq.0,37092,62965,0,41741,46335,0
gdc,strq.0,37092,62965,0,46342,46750,0
gdc,strq.0,37092,62965,0,46757,48332,0
gdc,strq.0,37092,62965,0,48339,49369,0
gdc,strq.0,37092,62965,0,49377,50529,0
gdc,strq.0,37092,62965,0,50536,50761,0
gdc,strq.0,37092,62965,0,50769,53137,0
gdc,strq.0,37092,62965,0,53144,53795,0
gdc,strq.0,37092,62965,0,53802,55182,0
gdc,strq.0,37092,62965,0,55189,58303,0
gdc,strq.0,37092,62965,0,58310,62965,0
gdc,strq.0,62971,90567,0,63212,63624,0
gdc,strq.0,62971,90567,0,63632,64568,0
gdc,strq.0,62971,90567,0,64575,65812,0
gdc,strq.0,62971,90567,0,65819,72243,0
gdc,strq.0,62971,90567,0,72250,73338,0
gdc,strq.0,62971,90567,0,73345,74481,0
gdc,strq.0,62971,90567,0,74488,76580,0
gdc,strq.0,62971,90567,0,76588,80017,0
gdc,strq.0,62971,90567,0,80023,81781,0
gdc,strq.0,62971,90567,0,81788,83214,0
gdc,strq.0,62971,90567,0,83221,84432,0
gdc,strq.0,62971,90567,0,84440,84970,0
gdc,strq.0,62971,90567,0,84976,85533,0
gdc,strq.0,62971,90567,0,85539,86074,0
gdc,strq.0,62971,90567,0,86080,87181,0
gdc,strq.0,62971,90567,0,87188,88034,0
gdc,strq.0,62971,90567,0,88040,90567,0
