corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kd4g.0,winter,1,
gdc,kd4g.0,zweyter_spieler,17,
gdc,kd4g.0,rosel,6,
gdc,kd4g.0,joseph,5,
gdc,kd4g.0,jaeger,14,
gdc,kd4g.0,ein_anderer_spieler,18,
gdc,kd4g.0,allgemeiner_chor,22,
gdc,kd4g.0,sophie,15,
gdc,kd4g.0,alle_spieler,24,
gdc,kd4g.0,schluss-chor,26,
gdc,kd4g.0,fledermaus,3,
gdc,kd4g.0,emilie,2,
gdc,kd4g.0,dienstleute,21,
gdc,kd4g.0,viktorl,7,
gdc,kd4g.0,erster_spieler,16,
gdc,kd4g.0,die_maedchen,23,
gdc,kd4g.0,alle-chor_1-23,20,
gdc,kd4g.0,wirth,8,
gdc,kd4g.0,stadtdirector,4,
gdc,kd4g.0,ein_gerichtsdiener,13,
gdc,kd4g.0,hausherr,10,
gdc,kd4g.0,leiser_ruhiger_chor,19,
gdc,kd4g.0,haller,0,
gdc,kd4g.0,ballet-chor,25,
gdc,kd4g.0,erster_gerichtsdiener,11,
gdc,kd4g.0,zachariesel,9,
gdc,kd4g.0,zweyter_gerichtsdiener,12,
