corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,rkzk.0,269,78343,0,269,8749,0
gdc,rkzk.0,269,78343,0,8756,9182,0
gdc,rkzk.0,269,78343,0,9189,25707,0
gdc,rkzk.0,269,78343,0,25715,31436,0
gdc,rkzk.0,269,78343,0,31443,37338,0
gdc,rkzk.0,269,78343,0,37345,40020,0
gdc,rkzk.0,269,78343,0,40028,46003,0
gdc,rkzk.0,269,78343,0,46010,46612,0
gdc,rkzk.0,269,78343,0,46619,53183,0
gdc,rkzk.0,269,78343,0,53190,53939,0
gdc,rkzk.0,269,78343,0,53946,66211,0
gdc,rkzk.0,269,78343,0,66218,69014,0
gdc,rkzk.0,269,78343,0,69021,70213,0
gdc,rkzk.0,269,78343,0,70220,72226,0
gdc,rkzk.0,269,78343,0,72233,73085,0
gdc,rkzk.0,269,78343,0,73092,74688,0
gdc,rkzk.0,269,78343,0,74695,76683,0
