corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,nmfg.0,1037,38778,0,1050,8548,0
gdc,nmfg.0,1037,38778,0,8554,10011,0
gdc,nmfg.0,1037,38778,0,10018,33453,0
gdc,nmfg.0,1037,38778,0,33459,38778,0
gdc,nmfg.0,38788,74058,0,38802,45753,0
gdc,nmfg.0,38788,74058,0,45761,61309,0
gdc,nmfg.0,38788,74058,0,61316,66315,0
gdc,nmfg.0,38788,74058,0,66322,74058,0
gdc,nmfg.0,74068,114118,0,74082,95227,0
gdc,nmfg.0,74068,114118,0,95234,95412,0
gdc,nmfg.0,74068,114118,0,95416,97294,0
gdc,nmfg.0,74068,114118,0,97300,98290,0
gdc,nmfg.0,74068,114118,0,98296,102436,0
gdc,nmfg.0,74068,114118,0,102442,114118,0
