corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kw97.0,viktor,9,
gdc,kw97.0,dritter_herr,28,
gdc,kw97.0,alice,17,
gdc,kw97.0,heinz,14,
gdc,kw97.0,erster_herr_4_akt,26,
gdc,kw97.0,dvorsky,13,
gdc,kw97.0,horst,18,
gdc,kw97.0,franz,1,
gdc,kw97.0,ferdinand,20,
gdc,kw97.0,steggendorff,16,
gdc,kw97.0,die_menge_unten,30,
gdc,kw97.0,meyer_sohn,12,
gdc,kw97.0,zweiter_herr,27,
gdc,kw97.0,reiter,25,
gdc,kw97.0,bergmann,4,
gdc,kw97.0,ein_herr,21,
gdc,kw97.0,dr_schroeder,24,
gdc,kw97.0,annie,7,
gdc,kw97.0,waldow,22,
gdc,kw97.0,johann,8,
gdc,kw97.0,professor,10,
gdc,kw97.0,marie,6,
gdc,kw97.0,heldenberg,0,
gdc,kw97.0,ferndorf,5,
gdc,kw97.0,hohenfels,3,
gdc,kw97.0,erster_herr_3_akt,19,
gdc,kw97.0,kraeftige_maennerstimme,29,
gdc,kw97.0,krondorf,2,
gdc,kw97.0,meyer_vater,11,
gdc,kw97.0,arzt,15,
gdc,kw97.0,diener,23,
