corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,wd6t.0,458,1532,0,,,
gdc,wd6t.0,1543,41816,0,1557,11470,0
gdc,wd6t.0,1543,41816,0,11484,26964,0
gdc,wd6t.0,1543,41816,0,26978,41816,0
gdc,wd6t.0,41832,70873,0,41846,47294,0
gdc,wd6t.0,41832,70873,0,47308,62234,0
gdc,wd6t.0,41832,70873,0,62248,65854,0
gdc,wd6t.0,41832,70873,0,65868,70873,0
gdc,wd6t.0,70889,99520,0,70903,85162,0
gdc,wd6t.0,70889,99520,0,85176,92445,0
gdc,wd6t.0,70889,99520,0,92459,99520,0
gdc,wd6t.0,99536,132945,0,99550,110751,0
gdc,wd6t.0,99536,132945,0,110765,114058,0
gdc,wd6t.0,99536,132945,0,114072,118548,0
gdc,wd6t.0,99536,132945,0,118562,129086,0
gdc,wd6t.0,99536,132945,0,129099,132945,0
