corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,stqr.0,902,47364,0,943,2283,0
gdc,stqr.0,902,47364,0,2290,3303,0
gdc,stqr.0,902,47364,0,3310,5705,0
gdc,stqr.0,902,47364,0,5712,7072,0
gdc,stqr.0,902,47364,0,7079,8873,0
gdc,stqr.0,902,47364,0,8880,10864,0
gdc,stqr.0,902,47364,0,10871,15736,0
gdc,stqr.0,902,47364,0,15743,19708,0
gdc,stqr.0,902,47364,0,19716,20251,0
gdc,stqr.0,902,47364,0,20258,22313,0
gdc,stqr.0,902,47364,0,22317,23464,0
gdc,stqr.0,902,47364,0,23471,25213,0
gdc,stqr.0,902,47364,0,25219,27633,0
gdc,stqr.0,902,47364,0,27640,30637,0
gdc,stqr.0,902,47364,0,30644,34408,0
gdc,stqr.0,902,47364,0,34413,35686,0
gdc,stqr.0,902,47364,0,35692,39244,0
gdc,stqr.0,902,47364,0,39251,40023,0
gdc,stqr.0,902,47364,0,40030,41092,0
gdc,stqr.0,902,47364,0,41099,42874,0
gdc,stqr.0,902,47364,0,42880,43944,0
gdc,stqr.0,902,47364,0,43951,44856,0
gdc,stqr.0,902,47364,0,44863,45345,0
gdc,stqr.0,902,47364,0,45352,46443,0
gdc,stqr.0,902,47364,0,46450,47364,0
gdc,stqr.0,47371,64940,0,47446,47750,0
gdc,stqr.0,47371,64940,0,47757,48891,0
gdc,stqr.0,47371,64940,0,48899,51188,0
gdc,stqr.0,47371,64940,0,51195,53523,0
gdc,stqr.0,47371,64940,0,53531,54527,0
gdc,stqr.0,47371,64940,0,54534,55166,0
gdc,stqr.0,47371,64940,0,55173,55934,0
gdc,stqr.0,47371,64940,0,55938,56233,0
gdc,stqr.0,47371,64940,0,56241,59303,0
gdc,stqr.0,47371,64940,0,59310,59766,0
gdc,stqr.0,47371,64940,0,59773,60463,0
gdc,stqr.0,47371,64940,0,60470,61034,0
gdc,stqr.0,47371,64940,0,61040,62373,0
gdc,stqr.0,47371,64940,0,62381,63278,0
gdc,stqr.0,47371,64940,0,63285,63836,0
gdc,stqr.0,47371,64940,0,63844,64940,0
gdc,stqr.0,64963,97209,0,64980,67689,0
gdc,stqr.0,64963,97209,0,67696,70616,0
gdc,stqr.0,64963,97209,0,70622,73897,0
gdc,stqr.0,64963,97209,0,73904,75548,0
gdc,stqr.0,64963,97209,0,75552,76111,0
gdc,stqr.0,64963,97209,0,76118,77152,0
gdc,stqr.0,64963,97209,0,77159,78099,0
gdc,stqr.0,64963,97209,0,78107,78497,0
gdc,stqr.0,64963,97209,0,78504,79018,0
gdc,stqr.0,64963,97209,0,79025,79445,0
gdc,stqr.0,64963,97209,0,79453,80146,0
gdc,stqr.0,64963,97209,0,80153,81696,0
gdc,stqr.0,64963,97209,0,81700,82308,0
gdc,stqr.0,64963,97209,0,82316,83327,0
gdc,stqr.0,64963,97209,0,83334,83843,0
gdc,stqr.0,64963,97209,0,83850,85458,0
gdc,stqr.0,64963,97209,0,85463,87066,0
gdc,stqr.0,64963,97209,0,87073,88659,0
gdc,stqr.0,64963,97209,0,88666,89680,0
gdc,stqr.0,64963,97209,0,89687,89905,0
gdc,stqr.0,64963,97209,0,89912,90328,0
gdc,stqr.0,64963,97209,0,90336,94839,0
gdc,stqr.0,64963,97209,0,94843,94938,0
gdc,stqr.0,64963,97209,0,94942,96060,0
gdc,stqr.0,64963,97209,0,96067,97209,0
