corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
gdc,x3zz.0,Der Dorfbarbier,de,Paul Weidmann,119497921,,,0,0,0,0
gdc,x3zz.0,Der Dorfbarbier,de,Joseph Weidmann,139097392,,,0,0,0,0
