corpus,drama,figure_surface,figure_id,Gender,Age
gdc,strp.0,Adolf,adolf,MALE,
gdc,strp.0,Beamter,beamter,MALE,
gdc,strp.0,Resi,resi,FEMALE,
gdc,strp.0,Zwei Bediente,zwei_bediente,MALE,
gdc,strp.0,Sepherl,sepherl,FEMALE,
gdc,strp.0,Zech,zech,MALE,
gdc,strp.0,Ein Wächter,ein_waechter,MALE,
gdc,strp.0,Seppel,seppel,MALE,
gdc,strp.0,Meridon,meridon,MALE,
gdc,strp.0,Küchenjungen und Mägde,kuechenjungen_und_maegde,UNKNOWN,
gdc,strp.0,Emilie,emilie,FEMALE,
gdc,strp.0,Herr von Steinfels,herr_von_steinfels,MALE,
gdc,strp.0,Anton,anton,MALE,
gdc,strp.0,Wilm,wilm,MALE,
gdc,strp.0,Zuwag,zuwag,MALE,
gdc,strp.0,Einige Herren,einige_herren,MALE,
gdc,strp.0,Friedrich,friedrich,MALE,
gdc,strp.0,Chor der Gäste,chor_der_gaeste,UNKNOWN,
gdc,strp.0,Ein Herr,ein_herr,MALE,
gdc,strp.0,Damian,damian,MALE,
gdc,strp.0,Schlucker,schlucker,MALE,
gdc,strp.0,Zins,zins,MALE,
gdc,strp.0,Nettel,nettel,FEMALE,
gdc,strp.0,Fanny,fanny,FEMALE,
gdc,strp.0,Johann,johann,MALE,
gdc,strp.0,Aspik,aspik,MALE,
gdc,strp.0,Frau von Wachsweich,frau_von_wachsweich,FEMALE,
gdc,strp.0,Grob,grob,MALE,
gdc,strp.0,Herr von Wachsweich,herr_von_wachsweich,MALE,
gdc,strp.0,Plutzerkern,plutzerkern,MALE,
gdc,strp.0,Christoph,christoph,MALE,
gdc,strp.0,Goldfuchs,goldfuchs,MALE,
gdc,strp.0,Frau von Steinfels,frau_von_steinfels,FEMALE,
gdc,strp.0,Bonbon,bonbon,MALE,
gdc,strp.0,Trumpf,trumpf,MALE,
gdc,strp.0,Zweiter Wächter,zweiter_waechter,MALE,
gdc,strp.0,François,francois,MALE,
gdc,strp.0,Wermuth,wermuth,MALE,
gdc,strp.0,Salerl,salerl,FEMALE,
