corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x4vq.0,struen,5,
gdc,x4vq.0,richers,2,
gdc,x4vq.0,theit,4,
gdc,x4vq.0,siegmund,11,
gdc,x4vq.0,rathsdiener,15,
gdc,x4vq.0,einige_mehrere_raethe,22,
gdc,x4vq.0,sten,0,
gdc,x4vq.0,wolowsky,9,
gdc,x4vq.0,johann,12,
gdc,x4vq.0,kammerherr,20,
gdc,x4vq.0,koenig,7,
gdc,x4vq.0,braske,16,
gdc,x4vq.0,koeniginn,8,
gdc,x4vq.0,catharina,10,
gdc,x4vq.0,ein_rath,18,
gdc,x4vq.0,gruskel,13,
gdc,x4vq.0,hasko,1,
gdc,x4vq.0,alle_die_andern_1-5_und_1-6,21,
gdc,x4vq.0,hauptmann,14,
gdc,x4vq.0,joeran,6,
gdc,x4vq.0,einer,17,
gdc,x4vq.0,botwid,3,
gdc,x4vq.0,page,19,
