corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,sv5m.0,marie,11,
gdc,sv5m.0,erster,19,
gdc,sv5m.0,bengler,16,
gdc,sv5m.0,dummbach,10,
gdc,sv5m.0,knerz,4,
gdc,sv5m.0,dritter_handlanger,8,
gdc,sv5m.0,frau_dummbach,12,
gdc,sv5m.0,zweiter,20,
gdc,sv5m.0,schmidt,9,
gdc,sv5m.0,spirwes,2,
gdc,sv5m.0,lisette,3,
gdc,sv5m.0,erster_handlanger,6,
gdc,sv5m.0,zweiter_handlanger,7,
gdc,sv5m.0,wirthsjunge,15,
gdc,sv5m.0,datterich,0,
gdc,sv5m.0,evchen,17,
gdc,sv5m.0,junge,5,
gdc,sv5m.0,knippelius,18,
gdc,sv5m.0,bennelbaecher,1,
gdc,sv5m.0,der_geiger,13,
gdc,sv5m.0,steifschaechter,14,
