corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,pkj2.0,ernst,5,
gdc,pkj2.0,tine,1,
gdc,pkj2.0,viehhaendler_blumig,3,
gdc,pkj2.0,junge,16,
gdc,pkj2.0,einige_2-3,23,
gdc,pkj2.0,schindlern,12,
gdc,pkj2.0,wirtin,8,
gdc,pkj2.0,wirt,11,
gdc,pkj2.0,franzel,13,
gdc,pkj2.0,vater_jakob,21,
gdc,pkj2.0,beckern,7,
gdc,pkj2.0,joseph,6,
gdc,pkj2.0,hildebrandt,14,
gdc,pkj2.0,einige_andere,25,
gdc,pkj2.0,frau_glumm,18,
gdc,pkj2.0,mattern,15,
gdc,pkj2.0,huhndorf,10,
gdc,pkj2.0,die_beiden_arbeiter,22,
gdc,pkj2.0,kretschmer,9,
gdc,pkj2.0,frau_kretschmer,19,
gdc,pkj2.0,einige_burschen,26,
gdc,pkj2.0,frau_hildebrandt,20,
gdc,pkj2.0,einige_maedchen,24,
gdc,pkj2.0,breite,4,
gdc,pkj2.0,baeuerin,0,
gdc,pkj2.0,ein_junger_bursche,17,
gdc,pkj2.0,bauer,2,
