corpus,drama,figure_surface,figure_id,Gender,Age
gdc,stt4.0,Themis,themis,FEMALE,
gdc,stt4.0,Tharsus,tharsus,MALE,
gdc,stt4.0,Alethea,alethea,FEMALE,
gdc,stt4.0,Euphrosyne,euphrosyne,FEMALE,
gdc,stt4.0,Thalia,thalia,FEMALE,
gdc,stt4.0,Meletander,meletander,UNKNOWN,
gdc,stt4.0,Sedulius,sedulius,MALE,
gdc,stt4.0,Vigilantia,vigilantia,FEMALE,
gdc,stt4.0,Arete,arete,FEMALE,
gdc,stt4.0,Obsequens,obsequens,UNKNOWN,
gdc,stt4.0,Silenus,silenus,MALE,
gdc,stt4.0,Apollo,apollo,MALE,
gdc,stt4.0,Melpomene,melpomene,FEMALE,
gdc,stt4.0,Pseudolus,pseudolus,MALE,
