corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x34j.0,WENDLA,wendla,,
gdc,x34j.0,FRAU BERGMANN,frau_bergmann,,
gdc,x34j.0,MELCHIOR,melchior,,
gdc,x34j.0,OTTO,otto,,
gdc,x34j.0,MORITZ,moritz,,
gdc,x34j.0,GEORG,georg,,
gdc,x34j.0,ROBERT,robert,,
gdc,x34j.0,ERNST,ernst,,
gdc,x34j.0,MARTHA,martha,,
gdc,x34j.0,THEA,thea,,
gdc,x34j.0,LÄMMERMEIER,lämmermeier,,
gdc,x34j.0,HÄNSCHEN RILOW,hänschen_rilow,,
gdc,x34j.0,KNOCHENBRUCH,knochenbruch,,
gdc,x34j.0,HUNGERGURT,hungergurt,,
gdc,x34j.0,FRAU GABOR,frau_gabor,,
gdc,x34j.0,ILSE,ilse,,
gdc,x34j.0,SONNENSTICH,sonnenstich,,
gdc,x34j.0,KNÜPPELDICK,knüppeldick,,
gdc,x34j.0,ZUNGENSCHLAG,zungenschlag,,
gdc,x34j.0,HABEBALD,habebald,,
gdc,x34j.0,FLIEGENTOD,fliegentod,,
gdc,x34j.0,PASTOR KAHLBAUCH,pastor_kahlbauch,,
gdc,x34j.0,RENTIER STIEFEL,rentier_stiefel,,
gdc,x34j.0,ONKEL PROBST,onkel_probst,,
gdc,x34j.0,FREUND ZIEGENMELKER,freund_ziegenmelker,,
gdc,x34j.0,HERR GABOR,herr_gabor,,
gdc,x34j.0,DIETHELM,diethelm,,
gdc,x34j.0,REINHOLD,reinhold,,
gdc,x34j.0,RUPRECHT,ruprecht,,
gdc,x34j.0,HELMUTH,helmuth,,
gdc,x34j.0,GASTON,gaston,,
gdc,x34j.0,DR,dr,,
gdc,x34j.0,DER SCHLOSSERMEISTER,der_schlossermeister,,
gdc,x34j.0,INA,ina,,
gdc,x34j.0,DER VERMUMMTE HERR,der_vermummte_herr,,
gdc,x34j.0,Dr. von Brausepulver,dr_brausepulver,,
