corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,r13g.0,erster_aragonier,14,
gdc,r13g.0,infantin,7,
gdc,r13g.0,isabella,15,
gdc,r13g.0,malvizino,3,
gdc,r13g.0,prinz_zifaldo,5,
gdc,r13g.0,saluzzo,13,
gdc,r13g.0,bastiano,9,
gdc,r13g.0,lilla,8,
gdc,r13g.0,einer_von_den_maennern_5-1b,17,
gdc,r13g.0,don_fernando,10,
gdc,r13g.0,koenig,12,
gdc,r13g.0,ballona,4,
gdc,r13g.0,ein_mann_5-1c,18,
gdc,r13g.0,kastilier,19,
gdc,r13g.0,ein_mann_5-1a,16,
gdc,r13g.0,grisaldo,1,
gdc,r13g.0,sarazenenkoenig,0,
gdc,r13g.0,curio,6,
gdc,r13g.0,truffaldino,11,
gdc,r13g.0,almerine,2,
