corpus,drama,figure_surface,figure_id,Gender,Age
gdc,str8.0,ZANGLER,zangler,,
gdc,str8.0,SONDERS,sonders,,
gdc,str8.0,GERTRUD,gertrud,,
gdc,str8.0,KRAPS,kraps,,
gdc,str8.0,MELCHIOR,melchior,,
gdc,str8.0,HUPFER,hupfer,,
gdc,str8.0,CHRISTOPH,christoph,,
gdc,str8.0,WEINBERL,weinberl,,
gdc,str8.0,MARIE,marie,,
gdc,str8.0,HAUSMEISTER,hausmeister,,
gdc,str8.0,BRUNNINGER,brunninger,,
gdc,str8.0,PHILIPPINE,philippine,,
gdc,str8.0,MADAME KNORR,madame_knorr,,
gdc,str8.0,FRAU VON FISCHER,frau_von_fischer,,
gdc,str8.0,KUTSCHER,kutscher,,
gdc,str8.0,KELLNER,kellner,,
gdc,str8.0,ZWEITER KELLNER,zweiter_kellner,,
gdc,str8.0,LISETT,lisett,,
gdc,str8.0,FRÄULEIN BLUMENBLATT,fräulein_blumenblatt,,
gdc,str8.0,WACHTER,wachter,,
gdc,str8.0,RAB,rab,,
gdc,str8.0,Einen Jux will er sich machen,de,"Nestroy, Johann",118587080,,,1842,1844,1842,0
