corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,v0d8.0,21028,65075,0,21163,25563,0
gdc,v0d8.0,21028,65075,0,25568,27080,0
gdc,v0d8.0,21028,65075,0,27085,33431,0
gdc,v0d8.0,21028,65075,0,33440,41204,0
gdc,v0d8.0,21028,65075,0,41208,45132,0
gdc,v0d8.0,21028,65075,0,45136,48361,0
gdc,v0d8.0,21028,65075,0,48365,60410,0
gdc,v0d8.0,21028,65075,0,60415,65075,0
gdc,v0d8.0,65084,97355,0,65084,70157,0
gdc,v0d8.0,65084,97355,0,70162,73476,0
gdc,v0d8.0,65084,97355,0,73480,75178,0
gdc,v0d8.0,65084,97355,0,75183,76475,0
gdc,v0d8.0,65084,97355,0,76479,89812,0
gdc,v0d8.0,65084,97355,0,89820,97355,0
gdc,v0d8.0,97362,114212,0,97404,100098,0
gdc,v0d8.0,97362,114212,0,100102,102357,0
gdc,v0d8.0,97362,114212,0,102362,108225,0
gdc,v0d8.0,97362,114212,0,108229,110290,0
gdc,v0d8.0,97362,114212,0,110295,114212,0
gdc,v0d8.0,114218,153721,0,114316,118265,0
gdc,v0d8.0,114218,153721,0,118273,120226,0
gdc,v0d8.0,114218,153721,0,120230,126265,0
gdc,v0d8.0,114218,153721,0,126269,132828,0
gdc,v0d8.0,114218,153721,0,132837,137090,0
gdc,v0d8.0,114218,153721,0,137094,139890,0
gdc,v0d8.0,114218,153721,0,139895,141008,0
gdc,v0d8.0,114218,153721,0,141016,144611,0
gdc,v0d8.0,114218,153721,0,144619,150229,0
gdc,v0d8.0,114218,153721,0,150238,153721,0
